wban_id,name,state,lat,lon,ndays,nhours_with_gusts,nfourhours_with_gusts,ndays_with_gusts,nhours_with_sig_gusts,nfourhours_with_sig_gusts,ndays_with_sig_gusts,gust_hours_per_year,gust_fourhours_per_year,gust_days_per_year,sig_gust_hours_per_year,sig_gust_fourhours_per_year,sig_gust_days_per_year,nhours_with_est_reports,nfourhours_with_est_reports,ndays_with_est_reports,nhours_with_est_sig_reports,nfourhours_with_est_sig_reports,ndays_with_est_sig_reports,mean_est_reports_in_hours_with_est_reports,mean_est_reports_in_fourhours_with_est_reports,mean_est_reports_in_convective_days_with_est_reports,mean_est_sig_reports_in_hours_with_est_sig_reports,mean_est_sig_reports_in_fourhours_with_est_sig_reports,mean_est_sig_reports_in_convective_days_with_est_sig_reports,mean_est_reports_in_report_hours_with_gusts,mean_est_reports_in_report_fourhours_with_gusts,mean_est_reports_in_report_convective_days_with_gusts,mean_est_sig_reports_in_report_hours_with_sig_gusts,mean_est_sig_reports_in_report_fourhours_with_sig_gusts,mean_est_sig_reports_in_report_convective_days_with_sig_gusts
94741,TETERBORO AIRPORT,NJ,40.85,-74.06139,4658,1,1,1,0,0,0,0.07841348,0.07841348,0.07841348,0.0,0.0,0.0,237,178,138,19,18,18,2.7130802,3.5786517,4.6086955,1.4736842,1.5,1.5,30.0,36.0,36.0,1.0,1.0,1.0
93242,MADERA MUNICIPAL AP,CA,36.98778,-120.11056,4687,1,1,1,0,0,0,0.07792831,0.07792831,0.07792831,0.0,0.0,0.0,3,3,3,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94299,ALTURAS MUNICIPAL AP,CA,41.49139,-120.56444,4899,1,1,1,0,0,0,0.07455603,0.07455603,0.07455603,0.0,0.0,0.0,2,2,1,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23161,BARSTOW-DAGGETT AIRPORT,CA,34.8536,-116.7858,5144,1,1,1,0,0,0,0.071005054,0.071005054,0.071005054,0.0,0.0,0.0,5,5,4,0,0,0,1.0,1.0,1.25,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
93110,OXNARD VENTURA COUNTY AP,CA,34.20083,-119.20694,5206,1,1,1,0,0,0,0.07015943,0.07015943,0.07015943,0.0,0.0,0.0,2,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
03178,SAN DIEGO BROWN FIELD,CA,32.57222,-116.97944,5266,1,1,1,0,0,0,0.06936005,0.06936005,0.06936005,0.0,0.0,0.0,10,8,7,0,0,0,1.3,1.25,1.2857143,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94273,MCMINNVILLE MUNICIPAL AP,OR,45.19472,-123.13389,5297,1,1,1,1,1,1,0.068954125,0.068954125,0.068954125,0.068954125,0.068954125,0.068954125,1,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
03104,DESERT RESORTS REGIONAL AP,CA,33.62667,-116.15944,5298,1,1,1,0,0,0,0.06894111,0.06894111,0.06894111,0.0,0.0,0.0,13,9,7,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94725,MASSENA INTL AP,NY,44.93583,-74.84583,5540,1,1,1,0,0,0,0.06592961,0.06592961,0.06592961,0.0,0.0,0.0,56,46,44,4,4,4,1.6071428,1.9130435,1.9772727,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0
94961,BAUDETTE INTERNATIONAL AP,MN,48.71667,-94.6,5722,1,1,1,0,0,0,0.06383257,0.06383257,0.06383257,0.0,0.0,0.0,11,10,10,4,4,4,1.3636364,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,1.0,1.0,1.0
03159,LANCASTER WM J FOX FIELD,CA,34.7411,-118.2116,5844,1,1,1,0,0,0,0.0625,0.0625,0.0625,0.0,0.0,0.0,7,7,6,2,2,1,1.4285715,1.4285715,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54777,TAUNTON MUNICIPAL AP,MA,41.87556,-71.02111,5844,1,1,1,0,0,0,0.0625,0.0625,0.0625,0.0,0.0,0.0,151,118,107,3,3,3,2.1324503,2.70339,2.953271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94740,SARANAC LAKE ADIRONDACK REGIONAL AP,NY,44.38528,-74.20667,5876,1,1,1,0,0,0,0.06215963,0.06215963,0.06215963,0.0,0.0,0.0,55,47,44,3,3,3,1.6,1.8723404,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14606,BANGOR INTL AP,ME,44.79722,-68.81861,5908,1,1,1,0,0,0,0.06182295,0.06182295,0.06182295,0.0,0.0,0.0,69,56,45,0,0,0,2.1014493,2.5892856,3.2222223,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
04751,BRADFORD REGIONAL AIRPORT,PA,41.79835,-78.6355,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,140,117,104,4,3,3,1.6857142,2.008547,2.2596154,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0
04780,FITCHBURG MUNICIPAL AP,MA,42.55194,-71.75583,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,223,162,135,5,5,4,2.134529,2.9074075,3.4666667,1.6,1.6,1.5,13.0,14.0,14.0,1.0,1.0,1.0
12896,MARATHON AP,FL,24.72583,-81.05167,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,3,3,3,1,1,1,1.3333334,1.3333334,1.3333334,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
12972,ROCKPORT ARANSAS COUNTY AP,TX,28.08361,-97.04639,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,30,26,25,4,4,3,1.6,1.8076923,1.88,1.5,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0
13870,ALMA BACON COUNTY AP,GA,31.5358,-82.5067,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,238,190,173,1,1,1,1.5420169,1.9263158,2.1098266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14750,GLENS FALLS AP,NY,43.33845,-73.61028,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,196,145,122,11,10,10,2.7704082,3.7448275,4.442623,1.6363636,1.8,1.8,9.0,9.0,11.0,1.0,1.0,1.0
24135,BUTTE BERT MOONEY AP,MT,45.9647,-112.5006,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,9,8,7,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24216,RED BLUFF MUNICIPAL AP,CA,40.15194,-122.25361,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,2,2,2,1,1,1,1.5,1.5,1.5,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
24220,ELLENSBURG BOWERS FIELD,WA,47.03389,-120.53028,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24231,ROSEBURG REGIONAL AP,OR,43.23889,-123.35472,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,4,2,2,0,0,0,1.25,1.5,1.5,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
54757,WELLSVILLE MUNICIPAL AP,NY,42.10944,-77.99194,5936,1,1,1,1,1,1,0.061531335,0.061531335,0.061531335,0.061531335,0.061531335,0.061531335,148,117,106,5,5,5,1.8175676,2.2905984,2.528302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94182,MCCALL AP,ID,44.88889,-116.10167,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,8,5,4,0,0,0,1.25,1.4,1.5,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94239,WENATCHEE PANGBORN AP,WA,47.3977,-120.2013,5936,1,1,1,1,1,1,0.061531335,0.061531335,0.061531335,0.061531335,0.061531335,0.061531335,2,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94704,DANSVILLE MUNICIPAL AP,NY,42.57083,-77.71333,5936,1,1,1,0,0,0,0.061531335,0.061531335,0.061531335,0.0,0.0,0.0,143,107,94,3,3,3,1.9580419,2.6168225,2.9787233,1.3333334,1.3333334,1.3333334,2.0,2.0,2.0,1.0,1.0,1.0
93138,PALM SPRINGS ASOS,CA,33.8222,-116.5043,6028,1,1,1,0,0,0,0.060592238,0.060592238,0.060592238,0.0,0.0,0.0,17,13,9,0,0,0,1.0,1.0769231,1.1111112,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
93806,TUSCALOOSA MUNICIPAL AP,AL,33.2119,-87.6161,6029,1,1,1,0,0,0,0.060582187,0.060582187,0.060582187,0.0,0.0,0.0,118,105,97,2,2,2,1.5169492,1.7047619,1.8453609,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
14710,MANCHESTER AIRPORT,NH,42.93333,-71.43833,6030,1,1,1,0,0,0,0.06057214,0.06057214,0.06057214,0.0,0.0,0.0,185,143,125,4,4,4,2.1135135,2.7062938,3.08,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0
54785,SOMERVILLE SOMERSET AP,NJ,40.62405,-74.66905,6119,1,1,1,1,1,1,0.059691127,0.059691127,0.059691127,0.059691127,0.059691127,0.059691127,386,282,221,9,8,8,2.484456,3.3333333,4.2262444,1.2222222,1.25,1.25,1.0,1.0,3.0,1.0,1.0,1.0
03901,LONGVIEW E TEXAS REGIONAL AP,TX,32.39093,-94.71397,6120,1,1,1,0,0,0,0.05968137,0.05968137,0.05968137,0.0,0.0,0.0,220,174,152,23,20,19,1.8045454,2.2816093,2.6118422,1.5652174,1.8,1.8947369,2.0,2.0,2.0,1.0,1.0,1.0
23182,PALMDALE AP,CA,34.62944,-118.08361,6120,1,1,1,0,0,0,0.05968137,0.05968137,0.05968137,0.0,0.0,0.0,6,6,5,2,2,1,1.5,1.5,1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
03144,IMPERIAL COUNTY AP,CA,32.83417,-115.57861,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,26,19,18,3,3,3,1.1153846,1.4210526,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
03847,CROSSVILLE MEMORIAL AP,TN,35.9509,-85.0813,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,223,180,153,10,10,8,1.3991032,1.7111111,2.0,1.6,1.6,1.875,5.0,5.0,11.0,1.0,1.0,1.0
12888,MIAMI KENDALL TAMIAMI EXEC AP,FL,25.6475,-80.43306,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,61,56,54,2,2,2,1.6065574,1.75,1.8148148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13728,DANVILLE REGIONAL AP,VA,36.5729,-79.3351,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,439,340,281,19,18,16,1.9088838,2.414706,2.8932385,1.3157895,1.3333334,1.375,1.0,5.0,5.0,1.0,1.0,1.0
13971,HARRISON BOONE COUNTY AP,AR,36.2668,-93.1566,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,145,118,110,12,12,11,1.4413793,1.7542373,1.8818182,1.25,1.25,1.3636364,1.0,1.0,2.0,1.0,1.0,1.0
14605,AUGUSTA STATE AP,ME,44.32056,-69.79722,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,108,83,71,2,2,2,1.9351852,2.4819276,2.8732395,1.0,1.0,1.0,1.0,3.0,23.0,1.0,1.0,1.0
14702,BEDFORD HANSCOM FIELD,MA,42.47,-71.28944,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,279,191,152,11,10,9,3.1182795,4.4816756,5.611842,1.2727273,1.3,1.2222222,1.0,1.0,1.0,1.0,1.0,1.0
14707,GROTON NEW LONDON AP,CT,41.3275,-72.04944,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,68,56,53,2,2,2,1.7352941,2.0714285,2.1886792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14850,TRAVERSE CITY CHERRY CAPITAL AP,MI,44.74083,-85.5825,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,71,60,56,1,1,1,1.5774648,1.7666667,1.8928572,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0
23190,SANTA BARBARA MUNICIPAL AP,CA,34.4258,-119.8425,6150,1,1,1,1,1,1,0.059390243,0.059390243,0.059390243,0.059390243,0.059390243,0.059390243,1,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
23258,MODESTO CITY COUNTY AP,CA,37.6241,-120.9505,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24222,EVERETT SNOHOMISH COUNTY AP,WA,47.90778,-122.28028,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53858,PASCAGOULA LOTT INTL AP,MS,30.46361,-88.53194,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,99,87,81,5,5,5,1.2929293,1.4367816,1.5308642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53859,DAYTON WRIGHT BROTHERS AP,OH,39.59361,-84.22639,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,348,258,215,10,9,9,2.3563218,3.0426357,3.6139536,1.6,1.6666666,1.6666666,24.0,28.0,28.0,1.0,1.0,1.0
53860,JACKSONVILLE CRAIG MUNICIPAL AP,FL,30.3361,-81.5147,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,259,219,202,3,3,3,1.7683398,2.0821917,2.2574258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53865,SLIDELL AP,LA,30.34333,-89.82222,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,114,99,93,4,4,4,1.4649123,1.6767677,1.7741935,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0
53910,HOUSTON HOOKS MEMORIAL AP,TX,30.0675,-95.55611,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,118,101,97,3,3,3,1.6355932,1.8910891,1.9690722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53959,WEST MEMPHIS MUNICIPAL AP,AR,35.135,-90.23444,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,202,166,145,24,18,16,1.6237624,1.7891567,1.9793104,1.5416666,1.7222222,1.75,1.0,1.0,1.0,1.0,1.0,1.0
54743,CALDWELL ESSEX COUNTY AP,NJ,40.87639,-74.28306,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,359,263,207,13,13,13,2.8718662,3.8821292,4.9178743,1.6153846,1.6153846,1.6153846,13.0,42.0,42.0,1.0,1.0,1.0
54790,SHIRLEY BROOKHAVEN AIRPORT,NY,40.82167,-72.86889,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,71,62,56,4,4,4,2.2957747,2.6290324,2.9107144,1.25,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0
54791,ROCHESTER SKYHAVEN AP,NH,43.27806,-70.92222,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,160,127,108,6,4,4,1.91875,2.3779528,2.7685184,1.0,1.0,1.0,8.0,9.0,11.0,1.0,1.0,1.0
54793,SUSSEX AP,NJ,41.19924,-74.62599,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,242,173,148,4,4,4,1.9008265,2.601156,3.0067568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92809,HOLLYWOOD NORTH PERRY AP,FL,25.99889,-80.24111,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,122,110,102,5,5,5,1.4672132,1.6181818,1.745098,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0
93230,SOUTH LAKE TAHOE AP,CA,38.89833,-119.99472,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,2,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94176,SPOKANE FELTS FIELD,WA,47.68306,-117.32139,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,40,31,23,6,5,4,1.575,1.7741935,2.0434783,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
94236,KLAMATH FALLS INTL AP,OR,42.14694,-121.72417,6150,1,1,1,0,0,0,0.059390243,0.059390243,0.059390243,0.0,0.0,0.0,6,4,4,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13733,LYNCHBURG REGIONAL AP,VA,37.32126,-79.20656,6667,1,1,1,0,0,0,0.05478476,0.05478476,0.05478476,0.0,0.0,0.0,385,296,250,18,15,15,1.8415585,2.337838,2.764,1.3888888,1.5333333,1.5333333,3.0,4.0,4.0,1.0,1.0,1.0
14745,CONCORD MUNICIPAL AP,NH,43.2049,-71.50274,6726,1,1,1,0,0,0,0.054304194,0.054304194,0.054304194,0.0,0.0,0.0,148,123,104,3,3,3,2.1486487,2.5528455,3.0096154,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0
14765,PROVIDENCE T F GREEN STATE AP,RI,41.7219,-71.4325,6726,1,1,1,0,0,0,0.054304194,0.054304194,0.054304194,0.0,0.0,0.0,137,107,91,1,1,1,1.9708029,2.495327,2.912088,1.0,1.0,1.0,11.0,18.0,18.0,1.0,1.0,1.0
94224,ASTORIA REGIONAL AIRPORT,OR,46.1569,-123.8825,6726,1,1,1,0,0,0,0.054304194,0.054304194,0.054304194,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94240,QUILLAYUTE STATE AIRPORT,WA,47.9375,-124.555,6726,1,1,1,0,0,0,0.054304194,0.054304194,0.054304194,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14742,BURLINGTON INTL AP,VT,44.4683,-73.1499,6879,1,1,1,0,0,0,0.05309638,0.05309638,0.05309638,0.0,0.0,0.0,158,123,107,9,9,8,2.3607595,2.9837399,3.411215,1.1111112,1.1111112,1.25,11.0,11.0,11.0,1.0,1.0,1.0
13873,ATHENS BEN EPPS AP,GA,33.948,-83.3275,6940,1,1,1,0,0,0,0.052629683,0.052629683,0.052629683,0.0,0.0,0.0,276,206,181,9,8,7,1.3985507,1.6553398,1.801105,1.1111112,1.125,1.1428572,1.0,1.0,1.0,1.0,1.0,1.0
14777,WILKES-BARRE SCRANTON INTL AP,PA,41.3336,-75.7269,6940,1,1,1,0,0,0,0.052629683,0.052629683,0.052629683,0.0,0.0,0.0,196,154,133,11,9,9,1.9489796,2.461039,2.8195488,1.0909091,1.3333334,1.3333334,10.0,11.0,11.0,1.0,1.0,1.0
24146,KALISPELL GLACIER AIRPORT,MT,48.3042,-114.2636,6940,1,1,1,0,0,0,0.052629683,0.052629683,0.052629683,0.0,0.0,0.0,16,14,14,3,3,3,1.0625,1.0714285,1.0714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24242,PORTLAND TROUTDALE AP,OR,45.55111,-122.40889,6940,1,1,1,0,0,0,0.052629683,0.052629683,0.052629683,0.0,0.0,0.0,17,13,9,0,0,0,1.2941177,1.3846154,1.7777778,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
24243,YAKIMA AIR TERMINAL,WA,46.56833,-120.54278,6940,1,1,1,0,0,0,0.052629683,0.052629683,0.052629683,0.0,0.0,0.0,7,5,5,0,0,0,1.1428572,1.4,1.4,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94765,LEBANON MUNICIPAL AP,NH,43.62639,-72.30472,6940,1,1,1,0,0,0,0.052629683,0.052629683,0.052629683,0.0,0.0,0.0,133,100,85,7,5,5,1.8721805,2.46,2.8823528,1.0,1.2,1.2,1.0,1.0,3.0,1.0,1.0,1.0
53916,CHILLICOTHE AGRI-SCIENCE CENTER,MO,39.819848,-93.576951,1948,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,43,38,35,5,5,5,1.7674419,2.0,2.1714287,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0
94898,PORT HOPE,MI,44.021772,-82.792932,2069,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,8,8,2,1,1,1.2727273,1.75,1.75,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
26410,CORDOVA M K SMITH AP,AK,60.4888,-145.4511,2130,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93112,NORTH ISLAND NAS,CA,32.69219,-117.20983,2222,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,5,0,0,0,1.2857143,1.1666666,1.2,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
26616,KOTZEBUE RALPH WEIN MEMORIAL AP,AK,66.87277999999999,-162.62111000000002,2314,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03931,FORT POLK AAF,LA,31.05,-93.18333,2527,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,24,1,1,1,1.2083334,1.2083334,1.2083334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53921,MOUNT IDA ASOS,AR,34.5467,-93.57803,2802,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59,49,42,3,3,3,1.4745762,1.7346939,2.0,1.6666666,1.6666666,1.6666666,1.0,1.0,1.0,1.0,1.0,1.0
54813,MUNSING LAKESHORE,MI,46.412036,-86.650452,2861,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,1.25,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26510,MCGRATH AP,AK,62.95745,-155.61029,2952,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25503,KING SALMON AP,AK,58.68313666666666,-156.65549666666666,2983,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26529,TANANA CALHOUN MEMORIAL AP,AK,65.17472000000001,-152.10682,3013,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03860,HUNTINGTON TRI STATE AP,WV,38.365,-82.555,3043,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,79,66,1,1,1,2.0,2.4303796,2.909091,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
93210,OROVILLE MUNICIPAL AP,CA,39.49,-121.61833,3045,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94197,OMAK,WA,48.464444,-119.516944,3135,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,5,0,0,0,1.1666666,1.2,1.2,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
93134,LOS ANGELES DOWNTOWN USC CAMPUS,CA,34.0236,-118.2911,3197,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
25339,YAKUTAT STATE AP,AK,59.51157,-139.669095,3348,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94745,WESTCHESTER COUNTY AP,NY,41.06236,-73.70463,3348,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,142,108,18,16,16,2.4462366,3.1971831,4.1944447,1.3333334,1.4375,1.4375,1.0,1.0,1.0,1.0,1.0,1.0
94248,RENTON MUNICIPAL AP,WA,47.49333,-122.21444,3349,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
11624,CHRISTIANSTED HAMILTON FIELD AP,VI,17.702386,-64.805614,3379,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23244,MOFFETT FEDERAL AIRFIELD,CA,37.40583,-122.04806,3441,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25325,KETCHIKAN INTL AP,AK,55.35956,-131.72074,3471,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03164,CAMPO ASOS,CA,32.62295566666666,-116.46762233333334,3590,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
93845,VALDOSTA REGIONAL AP,GA,30.7825,-83.27667,3593,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,152,118,107,1,1,1,1.7105263,2.1525424,2.3738317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
