lat,lon,estimated_x1_normalized_plus_measured_report_hours_per_year_grid_130_cropped_blurred
41.211,-113.993,0.3255360611420368
41.227,-113.839,0.16614980511205532
41.243,-113.685,0.1511660301955511
41.259,-113.53200000000001,0.22427904727571277
41.275,-113.37799999999999,0.43419474995309815
41.291,-113.22399999999999,1.995512016492861
41.306,-113.07,2.4533026521256085
41.322,-112.916,3.1046164483365835
41.337,-112.762,3.65946168702605
41.352,-112.608,4.314587133430827
41.367,-112.45400000000001,4.300258055501094
41.382,-112.30000000000001,3.7858109017743415
41.397,-112.14599999999999,3.6517700428555067
41.411,-111.99100000000001,3.339162263494003
41.426,-111.83699999999999,2.863954553879132
41.44,-111.68299999999999,1.9441791702571274
41.455,-111.52799999999999,0.9280496611646863
41.469,-111.374,0.690330213029057
41.483,-111.22,0.84258747715503
41.497,-111.065,1.051440554258497
41.51,-110.911,1.1401063403840557
41.524,-110.756,1.1261107216843056
41.537,-110.601,0.8877735149242614
41.551,-110.447,0.7492592794803914
41.564,-110.292,0.553821261682291
41.577,-110.137,0.34943425851411614
41.59,-109.983,0.29524667095584295
41.602,-109.828,0.29232284560540467
41.615,-109.673,0.40542622817459706
41.628,-109.518,1.0634585675413442
41.64,-109.363,1.3039398517301852
41.652,-109.208,1.3357356362982704
41.664,-109.053,1.458023420674805
41.676,-108.898,1.5906302369743899
41.688,-108.743,1.382904328050693
41.7,-108.588,0.5718284713366278
41.711,-108.43299999999999,0.4623686354342944
41.723,-108.27799999999999,0.47446487258878595
41.734,-108.12200000000001,0.4379460176568803
41.745,-107.96700000000001,0.16929686211947212
41.756,-107.81200000000001,0.24534374499377026
41.767,-107.656,0.7882342685379762
41.778,-107.501,0.9565191912346737
41.789,-107.346,1.0325369059010077
41.799,-107.19,1.3661413992231697
41.81,-107.035,1.5953762261361504
41.82,-106.87899999999999,1.8177746607719067
41.83,-106.72399999999999,1.6113597441382386
41.84,-106.56800000000001,1.2615679805398967
41.85,-106.41300000000001,1.2208448474920053
41.86,-106.257,1.0648773567316008
41.869,-106.102,0.8538543639421924
41.879,-105.946,0.5805264217856303
41.888,-105.78999999999999,0.3268431327351242
41.897,-105.63399999999999,0.2622667231596235
41.906,-105.47900000000001,0.3125059462500914
41.915,-105.32300000000001,0.8393835081317496
41.924,-105.167,1.1800404619844402
41.933,-105.011,1.3220958220142143
41.941,-104.85499999999999,1.5067402350019077
41.949,-104.69999999999999,1.7695622053939681
41.958,-104.54400000000001,2.5559553959442054
41.966,-104.388,2.2447455082292187
41.974,-104.232,2.3684535209971753
41.982,-104.076,3.2226530712984274
41.989,-103.92000000000002,3.85775928495875
41.997,-103.76400000000001,3.725120045726314
42.004,-103.608,2.9409321593077484
42.012,-103.452,2.9457210983937143
42.019,-103.29599999999999,3.329707594939171
42.026,-103.13900000000001,3.440052954220489
42.033,-102.983,3.001643494271756
42.039,-102.827,3.003022011120351
42.046,-102.67099999999999,3.1384141126065828
42.053,-102.51499999999999,3.346535253761994
42.059,-102.358,3.2268288442178417
42.065,-102.202,2.7261721881179235
42.071,-102.04599999999999,2.2705113421541805
42.077,-101.88999999999999,2.071744763296031
42.083,-101.733,1.9961920763534815
42.089,-101.577,2.083359400575843
42.094,-101.42099999999999,2.3795211150054167
42.1,-101.26400000000001,2.3049010880875676
42.105,-101.108,2.3222824111564826
42.11,-100.952,2.831376163768535
42.115,-100.79500000000002,3.0049401413762724
42.12,-100.63900000000001,3.261404444181634
42.125,-100.48200000000003,3.20956906842846
42.13,-100.32600000000002,3.13280914554143
42.134,-100.16899999999998,2.8447823086673343
42.138,-100.01299999999998,2.3389420614924394
42.143,-99.856,2.09536469801156
42.147,-99.69999999999999,1.9054660181199254
42.151,-99.543,1.7895784788099047
42.155,-99.387,1.6698725457885988
42.158,-99.23000000000002,1.6172461121495543
42.162,-99.07400000000001,1.55127240436809
42.165,-98.91699999999997,1.9289670956919718
42.168,-98.76100000000002,2.058049101634609
42.172,-98.60399999999998,2.09943540311865
42.175,-98.44799999999998,2.092454534259938
42.178,-98.291,1.8600168296935917
42.18,-98.13400000000001,1.8805267647914492
42.183,-97.97800000000001,2.032428261055073
42.185,-97.82100000000003,2.5051469364802075
42.188,-97.66399999999999,2.517901241424918
42.19,-97.50799999999998,2.4293124834118185
42.192,-97.351,2.667365384414942
42.194,-97.195,2.667228119215451
42.196,-97.03800000000001,2.545326583277965
42.197,-96.88099999999997,2.2982098074510806
42.199,-96.72500000000002,2.6831465824158345
42.2,-96.56799999999998,2.9841082088418545
42.202,-96.411,2.8516116680826467
42.203,-96.255,2.725460371563603
42.204,-96.09800000000001,2.2843943144534804
42.205,-95.94099999999997,1.7230500247831841
42.205,-95.78399999999999,1.6369342686145123
42.206,-95.62799999999999,1.7926152152992705
42.207,-95.471,1.9646155702282395
42.207,-95.31400000000002,2.286886314819594
42.207,-95.15800000000002,2.6605964591311864
42.207,-95.00099999999998,2.750833503479762
42.207,-94.844,2.7290304974509705
42.207,-94.68799999999999,2.7529435392653925
42.207,-94.531,2.7630986892690066
42.206,-94.37400000000002,2.5983813510603304
42.205,-94.21800000000002,2.677979199230192
42.205,-94.06099999999998,3.063103068652629
42.204,-93.904,3.3700448296793706
42.203,-93.74700000000001,3.5740081121521925
42.202,-93.59100000000001,3.7516251712172846
42.2,-93.43400000000003,3.773964475366306
42.199,-93.27699999999999,4.009127948306266
42.198,-93.12099999999998,3.2651884642913873
42.196,-92.964,2.9252430596753762
42.194,-92.80700000000002,2.8006302665474907
42.192,-92.65100000000001,2.945604623695227
42.19,-92.49400000000003,3.470433560933296
42.188,-92.33699999999999,3.2326534376656775
42.185,-92.18099999999998,3.462268373530556
42.183,-92.024,4.021708625617963
42.18,-91.868,4.2196738931190625
42.178,-91.71100000000001,4.148259092027575
42.175,-91.55399999999997,3.714229804956125
42.172,-91.39800000000002,2.932185196015182
42.169,-91.24099999999999,2.447122772893734
42.165,-91.08499999999998,2.19928896867219
42.162,-90.928,2.3627312367266042
42.158,-90.77199999999999,2.3659767216517245
42.155,-90.61500000000001,2.086266009663128
42.151,-90.45800000000003,2.128142957735043
42.147,-90.30200000000002,2.139591959517887
42.143,-90.14499999999998,2.127699478234875
42.139,-89.98899999999998,2.235703158934123
42.134,-89.83300000000003,2.3334566464504247
42.13,-89.67599999999999,2.3935405307377184
42.125,-89.51999999999998,2.4872558045990814
42.12,-89.363,2.425743167330678
42.115,-89.207,2.3432834565271916
42.11,-89.05000000000001,2.4920595919232436
42.105,-88.894,2.9150888513890854
42.1,-88.738,3.584254089117072
42.094,-88.58100000000002,4.238979707957984
42.089,-88.42500000000001,4.7734587748654524
42.083,-88.269,5.173495444068406
42.077,-88.11200000000002,5.307644308439222
42.071,-87.95600000000002,5.935691100159796
42.065,-87.80000000000001,6.425845150275617
42.059,-87.64299999999997,6.840473642458241
42.053,-87.48700000000002,7.283407542729465
42.046,-87.33100000000002,7.317565446962026
42.04,-87.17500000000001,7.272629763242827
42.033,-87.019,3.720268306966922
42.026,-86.863,3.666628996197304
42.019,-86.70600000000002,3.5641559123237565
42.012,-86.55000000000001,3.0513560206664425
42.004,-86.394,2.6323275570932445
41.997,-86.238,2.4376144273177562
41.989,-86.082,2.308366074348902
41.982,-85.92599999999999,1.8742109456197789
41.974,-85.76999999999998,1.7181559186768385
41.966,-85.61399999999998,1.678873467681544
41.958,-85.45800000000003,1.7901611069868668
41.949,-85.30200000000002,1.819241551759573
41.941,-85.14699999999999,1.6598252287506867
41.933,-84.99099999999999,1.4685099887265292
41.924,-84.83499999999998,1.310465798086645
41.915,-84.67899999999997,1.2159000173348362
41.906,-84.52300000000002,1.2590951678207865
41.897,-84.368,1.2278985783037584
41.888,-84.21199999999999,1.1700166024701835
41.879,-84.05599999999998,1.5084758335084876
41.869,-83.89999999999998,2.0530379950674384
41.86,-83.745,2.345644820996795
41.85,-83.589,2.4055005320516925
41.84,-83.43400000000003,2.4579280999176367
41.83,-83.27800000000002,2.4766140788090785
41.82,-83.12299999999999,2.7289254618759546
41.81,-82.96699999999998,2.629929603498937
41.799,-82.81200000000001,2.3558174145765385
41.789,-82.656,2.355057109160083
41.778,-82.50099999999998,2.3489512608497964
41.768,-82.34500000000003,2.9148464320092096
41.757,-82.19,4.275914961829227
41.746,-82.03500000000003,4.53536969889783
41.734,-81.88,4.467384481700066
41.723,-81.72399999999999,3.8748566264483184
41.712,-81.56900000000002,2.8791734370793343
41.7,-81.41399999999999,2.431736206557302
41.688,-81.25900000000001,1.9677072135776223
41.676,-81.10399999999998,1.512811193631113
41.665,-80.94900000000001,1.2031663119150497
41.652,-80.79399999999998,1.1043559643001342
41.64,-80.63900000000001,1.0745021642345232
41.628,-80.48399999999998,1.054935741292914
41.615,-80.32900000000001,0.9498051750017396
41.603,-80.17399999999998,0.7845452030633943
41.59,-80.019,0.7283270838781438
41.577,-79.86500000000001,0.5871017657073202
41.564,-79.70999999999998,0.4803914038666678
41.551,-79.555,0.3223814270476064
41.537,-79.40100000000001,0.30462483861095935
41.524,-79.24599999999998,0.2846340758726592
41.51,-79.09100000000001,0.29240488890686256
41.497,-78.93700000000001,0.2581799015557812
41.483,-78.78199999999998,0.26092560977762796
41.469,-78.62799999999999,0.25641978287504236
41.455,-78.47399999999999,0.20291514090898377
41.441,-78.31900000000002,0.17309938462992167
41.426,-78.16500000000002,0.15004791580745186
41.412,-78.01100000000002,0.13330010278260698
41.397,-77.856,0.16712380148606187
41.382,-77.702,0.32715154720929873
41.367,-77.548,0.36736643346385345
41.352,-77.394,0.508823703725076
41.337,-77.24000000000001,0.7816089759867144
41.322,-77.08600000000001,0.814531155559513
41.306,-76.93200000000002,0.726319627923759
41.291,-76.77800000000002,0.7127645288822059
41.275,-76.62400000000002,0.7453581080038437
41.259,-76.47000000000003,0.6077453086720106
41.243,-76.31700000000001,0.42617577134541407
41.227,-76.16300000000001,0.4581071318487286
41.211,-76.00900000000001,0.5717301021529247
41.195,-75.856,0.6775123409433853
41.178,-75.702,0.7748595171959952
41.161,-75.54899999999998,0.835500968383132
41.145,-75.39499999999998,0.7923659208632918
41.128,-75.24200000000002,0.6392105988200975
41.111,-75.08800000000002,0.6679029724720621
41.094,-74.935,0.8378487051569643
41.076,-74.78199999999998,0.7942069197880083
41.059,-74.62900000000002,0.7913502942451747
41.041,-74.47500000000002,1.1660477204652224
41.024,-74.322,1.8893856188220068
41.006,-74.16899999999998,2.6279219113294823
40.988,-74.01600000000002,2.9556209849866133
40.97,-73.863,2.980955839548957
40.952,-73.70999999999998,2.8650858192957944
40.933,-73.55799999999999,2.9860924348846236
40.915,-73.40499999999997,3.1188673576382215
40.896,-73.25200000000001,2.6406387029243907
40.877,-73.09899999999999,2.486356408801591
40.859,-72.947,2.570691367164469
40.84,-72.79399999999998,2.14891496496492
40.82,-72.642,2.341388261461328
40.801,-72.48899999999998,2.259933773314448
40.782,-72.33699999999999,2.14024675093329
40.762,-72.185,2.955199357867451
40.743,-72.03199999999998,3.1558444791250806
40.723,-71.88,3.158746502318589
40.703,-71.72800000000001,3.158832754795668
40.683,-71.57600000000002,0.0
40.663,-71.42399999999998,0.0
40.642,-71.27199999999999,0.0
40.622,-71.12,0.0
40.601,-70.96800000000002,0.0
40.581,-70.81599999999997,0.0
40.56,-70.66399999999999,0.0
40.539,-70.51299999999998,0.0
40.518,-70.36099999999999,0.0
40.496,-70.20999999999998,0.0
40.475,-70.05799999999999,0.0
40.453,-69.90699999999998,0.0
40.432,-69.755,0.0
40.41,-69.60399999999998,0.0
40.388,-69.45299999999997,0.0
40.366,-69.30200000000002,0.0
40.344,-69.15100000000001,0.0
40.322,-69.0,0.0
40.299,-68.84899999999999,0.0
40.277,-68.69799999999998,0.0
40.254,-68.54700000000003,0.0
40.231,-68.39600000000002,0.0
40.208,-68.245,0.0
40.185,-68.09500000000003,0.0
40.162,-67.94400000000002,0.0
40.139,-67.79399999999998,0.0
40.115,-67.64299999999997,0.0
40.092,-67.493,0.0
40.068,-67.34300000000002,0.0
40.044,-67.19200000000001,0.0
40.02,-67.04199999999997,0.0
39.996,-66.892,0.0
39.972,-66.74200000000002,0.0
39.947,-66.59199999999998,0.0
39.923,-66.44200000000001,0.0
39.898,-66.29199999999997,0.0
39.873,-66.14299999999997,0.0
39.849,-65.993,0.0
39.823,-65.84300000000002,0.0
39.798,-65.69400000000002,0.0
39.773,-65.54399999999998,0.0
39.748,-65.39499999999998,0.0
39.722,-65.24599999999998,0.0
39.696,-65.09699999999998,0.0
39.671,-64.947,0.0
39.645,-64.798,0.0
39.619,-64.649,0.0
39.592,-64.5,0.0
39.566,-64.351,0.0
39.54,-64.20299999999997,0.0
39.513,-64.05399999999997,0.0
39.486,-63.90499999999997,0.0
39.46,-63.757000000000005,0.0
39.433,-63.608000000000004,0.0
38.739,-130.558,0.0
38.77,-130.412,0.0
38.8,-130.265,0.0
38.83,-130.119,0.0
38.861,-129.972,0.0
38.891,-129.825,0.0
38.921,-129.679,0.0
38.95,-129.532,0.0
38.98,-129.385,0.0
39.01,-129.238,0.0
39.039,-129.091,0.0
39.068,-128.943,0.0
39.098,-128.796,0.0
39.127,-128.649,0.0
39.155,-128.501,0.0
39.184,-128.354,0.0
39.213,-128.206,0.0
39.241,-128.058,0.0
39.27,-127.911,0.0
39.298,-127.763,0.0
39.326,-127.61500000000001,0.0
39.354,-127.46700000000001,0.0
39.382,-127.31899999999999,0.0
39.41,-127.17099999999999,0.0
39.438,-127.02199999999999,0.0
39.465,-126.874,0.0
39.492,-126.726,0.0
39.52,-126.577,0.0
39.547,-126.429,0.0
39.574,-126.28,0.0
39.601,-126.131,0.0
39.627,-125.982,0.0
39.654,-125.834,0.0
39.68,-125.685,0.0
39.707,-125.536,0.0
39.733,-125.387,0.0
39.759,-125.237,0.0
39.785,-125.088,0.0
39.811,-124.939,0.0
39.837,-124.78899999999999,0.0
39.862,-124.63999999999999,0.0
39.888,-124.49000000000001,0.0
39.913,-124.34100000000001,0.0
39.938,-124.191,0.0
39.963,-124.041,0.0
39.988,-123.892,0.0
40.013,-123.74199999999999,0.0
40.037,-123.59200000000001,0.0
40.062,-123.44200000000001,0.0
40.086,-123.292,0.0
40.111,-123.14099999999999,0.0
40.135,-122.99100000000001,1.123606481308009e-8
40.159,-122.84100000000001,6.826674649358972e-5
40.183,-122.69,0.013067574776352252
40.206,-122.53999999999999,0.08619789795832035
40.23,-122.38900000000001,0.09991398679997955
40.253,-122.239,0.10383839545254175
40.277,-122.088,0.10383738364678495
40.3,-121.93700000000001,0.09375149819919973
40.323,-121.787,0.052030686058355057
40.346,-121.636,0.0069087775455024545
40.369,-121.48500000000001,6.948399478379025e-5
40.392,-121.334,5.0043466189131015e-6
40.414,-121.18299999999999,2.9758747967039924e-8
40.437,-121.03200000000001,4.961080519890977e-6
40.459,-120.88,0.0010840838312649297
40.481,-120.72900000000001,0.03509883859093686
40.503,-120.578,0.2029937786765901
40.525,-120.42699999999999,0.25919484354623723
40.547,-120.275,0.3020862865747638
40.568,-120.124,0.30390270826374155
40.59,-119.97200000000001,0.2769983240355823
40.611,-119.82,0.25448470142096863
40.633,-119.66900000000001,0.12018329385920921
40.654,-119.517,0.19123773391171695
40.675,-119.36500000000001,0.16559986292249415
40.695,-119.213,0.15809386663969985
40.716,-119.061,0.19125764592999442
40.737,-118.90899999999999,0.3733367497167991
40.757,-118.757,0.35525888959693863
40.778,-118.60499999999999,0.27623534780671594
40.798,-118.453,0.29079945099811394
40.818,-118.30000000000001,0.5154226610464351
40.838,-118.148,0.8957761947243963
40.858,-117.99600000000001,0.7839840891203815
40.877,-117.84299999999999,0.8244912311935442
40.897,-117.691,0.8472432303955525
40.916,-117.53800000000001,0.8277494224642954
40.936,-117.386,0.6410249215540994
40.955,-117.233,0.23736482172218148
40.974,-117.08000000000001,0.2717753945765893
40.993,-116.92699999999999,0.2391566415835182
41.011,-116.775,0.06445011484425552
41.03,-116.62200000000001,0.02386753014389792
41.048,-116.469,0.026509027463230368
41.067,-116.316,0.05374929234523329
41.085,-116.16300000000001,0.30359967148613554
41.103,-116.00999999999999,0.9070082414665762
41.121,-115.856,1.1195853842930148
41.139,-115.703,1.1891510110207049
41.157,-115.55000000000001,1.0166002049084124
41.174,-115.39699999999999,0.9543251177848903
41.192,-115.243,0.9658346018191454
41.209,-115.09,0.665750980939518
41.226,-114.936,0.5675896451477056
41.243,-114.78299999999999,0.37500493995624457
41.26,-114.62899999999999,0.426888613270381
41.277,-114.476,0.49077323747253443
41.293,-114.322,0.4718370978030747
41.31,-114.168,0.2678457402016978
41.326,-114.01400000000001,0.1904924935240381
41.343,-113.86099999999999,0.27681928582484017
41.359,-113.707,0.28061349302873956
41.375,-113.553,0.22982868009906496
41.39,-113.399,0.38456733244633684
41.406,-113.245,1.4677932403844438
41.422,-113.09100000000001,1.8587587273803443
41.437,-112.93700000000001,2.257720133591523
41.453,-112.78200000000001,2.6978343274321777
41.468,-112.62799999999999,3.2255670389248046
41.483,-112.47399999999999,3.665058540677761
41.498,-112.32,3.108939612547612
41.512,-112.16499999999999,2.9742579745650533
41.527,-112.011,2.8606891543230666
41.542,-111.856,2.48778199538274
41.556,-111.702,1.6101083782525007
41.57,-111.547,0.9789266112169417
41.584,-111.393,0.617774816370697
41.598,-111.238,0.5731959288720919
41.612,-111.083,0.7260873694644334
41.626,-110.929,0.8263262619687852
41.639,-110.774,0.7427300989379227
41.653,-110.619,0.5571346234190303
41.666,-110.464,0.4953599734068859
41.679,-110.31,0.4703587136693516
41.692,-110.155,0.3404805039155267
41.705,-110.0,0.2433150857064303
41.718,-109.845,0.21929083202085886
41.731,-109.69,0.16942235503003378
41.743,-109.535,0.44490896571700794
41.756,-109.38,1.055019458288591
41.768,-109.22399999999999,1.2874463907566898
41.78,-109.06899999999999,1.3575208289083083
41.792,-108.91399999999999,1.5046618668946374
41.804,-108.75899999999999,1.2491785928218437
41.816,-108.60300000000001,0.5415316094712277
41.827,-108.44800000000001,0.42877794502339506
41.839,-108.293,0.4149180672349744
41.85,-108.137,0.2814036041471867
41.861,-107.982,0.17032801569365114
41.872,-107.827,0.25570671776005727
41.883,-107.67099999999999,0.7906836858234672
41.894,-107.51599999999999,0.949596156283145
41.905,-107.36000000000001,0.9690895953939135
41.915,-107.20400000000001,1.350570111643663
41.926,-107.049,1.558706854475518
41.936,-106.893,1.6853562300619347
41.946,-106.737,1.3095399820756688
41.956,-106.582,1.0585516905670849
41.966,-106.42599999999999,0.9194603315679349
41.975,-106.27000000000001,0.78531551992595
41.985,-106.114,0.4186494960949855
41.995,-105.958,0.3375011281512851
42.004,-105.803,0.25570125257877585
42.013,-105.64699999999999,0.21175983092687786
42.022,-105.49100000000001,0.38187403912545076
42.031,-105.33500000000001,1.0657138758404463
42.04,-105.179,1.2426089916851493
42.048,-105.023,1.4924575163910707
42.057,-104.86699999999999,1.5491359879979183
42.065,-104.71100000000001,1.7756081707376026
42.074,-104.555,2.4312016208885088
42.082,-104.399,2.1942171298796285
42.09,-104.24199999999999,2.1447595757836524
42.097,-104.08600000000001,2.5567448699290543
42.105,-103.93,3.358943677857284
42.113,-103.774,3.3749501371942507
42.12,-103.618,2.6415354889687657
42.128,-103.46100000000001,2.7088114970479396
42.135,-103.305,2.961655502371141
42.142,-103.149,3.0640673796751394
42.149,-102.99200000000002,3.0264265437730367
42.155,-102.83600000000001,3.1647852291466725
42.162,-102.68,3.2094071720482114
42.169,-102.52300000000002,3.220544862930112
42.175,-102.36700000000002,3.000383104923449
42.181,-102.21100000000001,2.396503250859266
42.187,-102.05399999999997,2.16686708525522
42.193,-101.89800000000002,2.071492649057798
42.199,-101.74099999999999,2.028001721011978
42.205,-101.58499999999998,1.9661679862480135
42.21,-101.428,2.0077831966986013
42.216,-101.27199999999999,1.9618213166163407
42.221,-101.11500000000001,2.067969635135668
42.226,-100.95800000000003,2.519634220523368
42.231,-100.80200000000002,2.9978824885719115
42.236,-100.64499999999998,3.109607111196694
42.241,-100.48899999999998,3.190970156360891
42.246,-100.332,3.272330503030111
42.25,-100.17500000000001,3.0258881848810923
42.254,-100.019,2.7060222690721165
42.259,-99.86200000000002,2.577881720925761
42.263,-99.70499999999998,2.2782628327671834
42.267,-99.54899999999998,1.9119285282308551
42.271,-99.392,1.9368440695476645
42.274,-99.23500000000001,1.9231920830016
42.278,-99.07900000000001,2.001220075895009
42.281,-98.92200000000003,2.1989711637976614
42.285,-98.76499999999999,2.1320456403532475
42.288,-98.608,2.0602220438116245
42.291,-98.452,2.0639329925961105
42.294,-98.29500000000002,2.1659968679434987
42.296,-98.13799999999998,1.8136685117964537
42.299,-97.981,1.8974564799543099
42.301,-97.82400000000001,2.1063093311992485
42.304,-97.668,2.3952520731588938
42.306,-97.51100000000002,2.3745287564088002
42.308,-97.35399999999998,2.490068489066498
42.31,-97.197,2.401171043660015
42.312,-97.04000000000002,2.1111992310641385
42.314,-96.88299999999998,2.2256015287123083
42.315,-96.72699999999998,2.915380695741465
42.316,-96.57,2.9788671631281316
42.318,-96.41300000000001,2.747486426668826
42.319,-96.25599999999997,2.5597045612465514
42.32,-96.09899999999999,2.4416455528033096
42.321,-95.94200000000001,2.126133476441774
42.321,-95.78500000000003,1.5936453571755107
42.322,-95.62799999999999,1.568722103944328
42.323,-95.47199999999998,1.8451114377527376
42.323,-95.315,2.054373166177001
42.323,-95.15800000000002,2.3660750952481835
42.323,-95.00099999999998,2.6170933930487394
42.323,-94.844,2.599358572074914
42.323,-94.68700000000001,2.655817158921242
42.323,-94.52999999999997,2.949970594936436
42.322,-94.37299999999999,2.572196605640791
42.322,-94.21699999999998,2.686659771197575
42.321,-94.06,2.8996745991711235
42.32,-93.90300000000002,3.4067776416435542
42.319,-93.74599999999998,3.6191444252634235
42.318,-93.589,3.7414189731922507
42.316,-93.43200000000002,3.587761942979296
42.315,-93.27499999999998,3.428122262792409
42.314,-93.11900000000003,3.3642502483927275
42.312,-92.96199999999999,3.019854575199444
42.31,-92.805,2.985365718168085
42.308,-92.64800000000002,3.3466765495090627
42.306,-92.49099999999999,3.0359741874806114
42.304,-92.334,3.488456272016854
42.301,-92.178,3.645639155035805
42.299,-92.02100000000002,3.5495411098881022
42.296,-91.86399999999998,3.7249186360022097
42.294,-91.707,3.628238175395822
42.291,-91.55000000000001,3.22387359289351
42.288,-91.394,2.6155495775141935
42.285,-91.23700000000002,2.2229857734556004
42.281,-91.07999999999998,2.4545317525867985
42.278,-90.923,2.528618373258031
42.274,-90.767,2.522783357970362
42.271,-90.61000000000001,2.3269420355723676
42.267,-90.45299999999997,2.459617526146879
42.263,-90.29700000000003,2.4756007357355543
42.259,-90.13999999999999,1.9585660983339903
42.254,-89.983,2.0178983210399983
42.25,-89.827,2.1496864492249412
42.246,-89.67000000000002,2.203636813362305
42.241,-89.51299999999998,2.3235747182693296
42.236,-89.35700000000003,2.2064006045984277
42.231,-89.19999999999999,2.2475932718862177
42.226,-89.043,2.4070718006683367
42.221,-88.887,2.9086199791506298
42.216,-88.73000000000002,3.374776051291638
42.21,-88.57400000000001,3.404090895632048
42.205,-88.41699999999997,3.9115393061040624
42.199,-88.26100000000002,4.415921851219538
42.193,-88.10399999999998,4.813698624258446
42.187,-87.94799999999998,5.141128920039739
42.181,-87.791,5.509116353203266
42.175,-87.63499999999999,5.590148951552925
42.169,-87.47899999999998,5.808820567897015
42.162,-87.322,7.014853742647942
42.156,-87.166,7.3166322174145515
42.149,-87.00999999999999,3.6702109152571474
42.142,-86.85300000000001,3.3508065617677105
42.135,-86.697,2.3797429333407303
42.128,-86.541,2.21100973627826
42.12,-86.38400000000001,2.171043032788856
42.113,-86.22800000000001,1.9837058125016303
42.105,-86.072,1.8113802497387785
42.098,-85.916,1.5869091940091704
42.09,-85.75999999999999,1.4991815924863363
42.082,-85.60300000000001,1.7932274357890432
42.074,-85.447,2.138852012818118
42.065,-85.291,2.1390330999009617
42.057,-85.13499999999999,1.9790230412887997
42.049,-84.97899999999998,1.6184372913648302
42.04,-84.82299999999998,1.3926729890998375
42.031,-84.66699999999997,1.3377212381781491
42.022,-84.51100000000002,1.2573349077357587
42.013,-84.35500000000002,1.373047603369889
42.004,-84.19900000000001,1.5084938017881095
41.995,-84.043,1.881591871997648
41.985,-83.88799999999998,2.290664452861822
41.976,-83.73200000000003,2.6123609413959814
41.966,-83.57600000000002,2.9752521165893038
41.956,-83.42000000000002,3.200652176226764
41.946,-83.26499999999999,3.412063329751805
41.936,-83.10899999999998,3.648591032924406
41.926,-82.95299999999997,3.6658347323030855
41.915,-82.798,2.5396493375412623
41.905,-82.642,2.355269984864011
41.894,-82.48599999999999,2.3552670737486863
41.883,-82.33100000000002,3.4838385906382454
41.872,-82.17500000000001,4.5391480113111395
41.861,-82.01999999999998,4.536632428674732
41.85,-81.86500000000001,4.467540220365088
41.839,-81.709,3.090510305772804
41.827,-81.55399999999997,2.487975095490364
41.816,-81.39800000000002,2.0630447659279363
41.804,-81.243,1.6987492983506116
41.792,-81.08800000000002,1.3720156397993322
41.78,-80.93299999999999,1.1617152652934855
41.768,-80.77800000000002,0.9997793366636508
41.756,-80.62200000000001,1.043153496751358
41.744,-80.46699999999998,1.1400147321217566
41.731,-80.31200000000001,1.075756576977585
41.718,-80.15699999999998,0.8547351814435575
41.706,-80.00200000000001,0.721425813492165
41.693,-79.84699999999998,0.5978361246076607
41.68,-79.69200000000001,0.48398582799360007
41.666,-79.53800000000001,0.29400344194614497
41.653,-79.38299999999998,0.3017790545441503
41.64,-79.22800000000001,0.28206867422895515
41.626,-79.07299999999998,0.24168318610139433
41.612,-78.918,0.23442894031592484
41.599,-78.76400000000001,0.22665446849764515
41.585,-78.60899999999998,0.2295319233151024
41.57,-78.45499999999998,0.22716598292872306
41.556,-78.30000000000001,0.21390112576023415
41.542,-78.14600000000002,0.17341987480906498
41.527,-77.99099999999999,0.17879851386351372
41.513,-77.83699999999999,0.1853168348117402
41.498,-77.68200000000002,0.2178042713680931
41.483,-77.52800000000002,0.35794808176748927
41.468,-77.37400000000002,0.5011260382329362
41.453,-77.22000000000003,0.7126383862774825
41.437,-77.065,0.712901429957284
41.422,-76.911,0.6906095599036581
41.406,-76.757,0.6862285573063702
41.391,-76.60300000000001,0.6096836715768106
41.375,-76.44900000000001,0.33164780686080436
41.359,-76.29500000000002,0.3387019542674778
41.343,-76.14100000000002,0.459978243802001
41.327,-75.988,0.5745945070911411
41.31,-75.834,0.6034462527925613
41.294,-75.68,0.6545292130997075
41.277,-75.52600000000001,0.6663547122197538
41.26,-75.37299999999999,0.66121059037658
41.243,-75.219,0.4692063537011273
41.226,-75.06599999999997,0.5744609963707054
41.209,-74.91199999999998,0.6974155900233382
41.192,-74.75900000000001,0.7084347817790424
41.174,-74.60500000000002,0.6666520795635275
41.157,-74.452,0.8459398787130865
41.139,-74.29899999999998,1.3277845691188976
41.121,-74.14499999999998,1.6152700740810721
41.103,-73.99200000000002,1.945955220089711
41.085,-73.839,2.1831146805894246
41.067,-73.68599999999998,2.2516315445281943
41.049,-73.53300000000002,2.3919801802233454
41.03,-73.38,2.292397289805637
41.012,-73.22699999999998,2.442741417673841
40.993,-73.07400000000001,2.2907181674493122
40.974,-72.92200000000003,2.2306915839169292
40.955,-72.769,2.708804722458471
40.936,-72.61599999999999,2.4680129954313776
40.916,-72.464,2.13538895532601
40.897,-72.31099999999998,2.457584397370738
40.878,-72.15899999999999,3.0790782148244324
40.858,-72.00599999999997,3.1560529544402773
40.838,-71.85399999999998,3.158747356780462
40.818,-71.70100000000002,3.1588368169756267
40.798,-71.54899999999998,0.0
40.778,-71.39699999999999,0.0
40.758,-71.245,0.0
40.737,-71.09300000000002,0.0
40.716,-70.94099999999997,0.0
40.696,-70.78899999999999,0.0
40.675,-70.637,0.0
