lat,lon,estimated_sig_report_days_per_year_grid_130_cropped_blurred
38.856,-110.201,0.005941673754057751
38.869,-110.05000000000001,0.011061854384799317
38.882,-109.899,0.017019617521434632
38.895,-109.74799999999999,0.022028229325831365
38.908,-109.59800000000001,0.024562058033985514
38.92,-109.447,0.024720873825660895
38.933,-109.29599999999999,0.024088971409658433
38.945,-109.14500000000001,0.025219247731934347
38.957,-108.994,0.02943500043786675
38.969,-108.84299999999999,0.036281139102818424
38.981,-108.69200000000001,0.044153539223429884
38.993,-108.541,0.05121666849241492
39.005,-108.38900000000001,0.05571334666388843
39.017,-108.238,0.056294557926931735
39.028,-108.08699999999999,0.0529037188837073
39.039,-107.936,0.04647066697531567
39.05,-107.785,0.03786878966348199
39.062,-107.63300000000001,0.027755957665967085
39.072,-107.482,0.017660901607977963
39.083,-107.33099999999999,0.009372152757417988
39.094,-107.179,0.004007585772553546
39.104,-107.02799999999999,0.0013720709189917774
39.115,-106.876,0.000372699123012025
39.125,-106.725,0.00010852188442067018
39.135,-106.57300000000001,0.00012355349206500554
39.145,-106.422,0.0003179102942929844
39.155,-106.27000000000001,0.000779764916104997
39.165,-106.119,0.0017169194825825248
39.174,-105.96700000000001,0.003545247425694323
39.184,-105.815,0.006999594678620033
39.193,-105.66399999999999,0.01313386047264425
39.202,-105.512,0.023473872111198654
39.211,-105.36000000000001,0.039451559158353314
39.22,-105.208,0.06190323243848555
39.229,-105.05699999999999,0.09011758434606723
39.238,-104.905,0.12233003956361825
39.246,-104.75299999999999,0.15499548633020105
39.255,-104.601,0.18399241285565032
39.263,-104.44900000000001,0.20568540061812787
39.271,-104.297,0.21790706183485117
39.279,-104.14500000000001,0.22126226122647605
39.287,-103.993,0.21897048714576423
39.295,-103.84100000000001,0.21685138506029578
39.302,-103.68900000000002,0.2242341799505576
39.31,-103.53699999999998,0.2522730277164213
39.317,-103.38499999999999,0.3099351712568801
39.324,-103.233,0.39899541940653793
39.332,-103.08100000000002,0.5152137592263641
39.339,-102.92899999999997,0.6531588376584181
39.345,-102.77699999999999,0.8091240281659419
39.352,-102.625,0.9829840367003637
39.359,-102.47300000000001,1.1771597587733216
39.365,-102.32,1.3909921231298106
39.371,-102.168,1.6066600895271939
39.377,-102.01600000000002,1.7986634505918468
39.383,-101.86399999999998,1.9426447463407381
39.389,-101.71199999999999,2.0298459290662723
39.395,-101.55900000000003,2.0655240104317234
39.401,-101.40699999999998,2.058802828564994
39.406,-101.255,2.0202592593625677
39.412,-101.10199999999998,1.9613098422078872
39.417,-100.94999999999999,1.8955856040840244
39.422,-100.798,1.8304217396193605
39.427,-100.64499999999998,1.768976076614192
39.432,-100.493,1.7144558030236172
39.437,-100.34100000000001,1.6669251731050012
39.441,-100.18799999999999,1.6198963562989335
39.446,-100.036,1.5557373895241156
39.45,-99.88299999999998,1.4591559290964662
39.454,-99.731,1.3238738530263066
39.458,-99.57799999999997,1.1567195678981652
39.462,-99.42599999999999,0.9806925671872581
39.466,-99.27300000000002,0.8191170461710942
39.469,-99.12099999999998,0.6946154116992913
39.473,-98.96800000000002,0.6095306032049767
39.476,-98.81599999999997,0.5654216371970574
39.48,-98.66300000000001,0.5560552923289998
39.483,-98.51100000000002,0.5806012423676624
39.486,-98.358,0.6359730359279039
39.488,-98.20600000000002,0.7155687323316954
39.491,-98.053,0.8078892646488621
39.494,-97.90100000000001,0.8951042237312269
39.496,-97.74799999999999,0.9610849257332701
39.499,-97.59500000000003,0.9929944211389431
39.501,-97.44299999999998,0.992750492047511
39.503,-97.29000000000002,0.97491083350524
39.505,-97.13799999999998,0.962317057546711
39.507,-96.98500000000001,0.9732631253880106
39.508,-96.83300000000003,1.0116231312489279
39.51,-96.68,1.0634126421414387
39.511,-96.52699999999999,1.1102300449841291
39.512,-96.375,1.1378280807308059
39.513,-96.22199999999998,1.1464423530379737
39.514,-96.06900000000002,1.1448688816531951
39.515,-95.91699999999997,1.1412357416379584
39.516,-95.76400000000001,1.1348719369700022
39.517,-95.61200000000002,1.1173902288985846
39.517,-95.459,1.0824161088382125
39.517,-95.30599999999998,1.031825454037679
39.518,-95.154,0.9787345270881139
39.518,-95.00099999999998,0.9412483011897401
39.518,-94.84800000000001,0.9261235054097159
39.517,-94.69600000000003,0.9280347497385953
39.517,-94.543,0.9275776347000013
39.517,-94.38999999999999,0.9093579428603031
39.516,-94.238,0.86600743063543
39.515,-94.08499999999998,0.7967910853952067
39.514,-93.93299999999999,0.7118731481788828
39.513,-93.77999999999997,0.6246832571266968
39.512,-93.62700000000001,0.5500910523677236
39.511,-93.47500000000002,0.49597767242548896
39.51,-93.322,0.4611792868139882
39.508,-93.16899999999998,0.44269618111098313
39.507,-93.017,0.44146629235182966
39.505,-92.86399999999998,0.4577140472149051
39.503,-92.71199999999999,0.49071410654499314
39.501,-92.55900000000003,0.5376524202316505
39.499,-92.406,0.5932224805781698
39.496,-92.25400000000002,0.6491911717082031
39.494,-92.101,0.694352818011751
39.491,-91.94900000000001,0.7198790301069338
39.489,-91.79599999999999,0.7209137883527812
39.486,-91.644,0.6981852022196364
39.483,-91.49099999999999,0.653439976028076
39.48,-91.339,0.5911866606249472
39.476,-91.18599999999998,0.5160116895084362
39.473,-91.03300000000002,0.4364533896474521
39.469,-90.88099999999997,0.3625538282337676
39.466,-90.72800000000001,0.30526491685652046
39.462,-90.57600000000002,0.2753819406854868
39.458,-90.42399999999998,0.2791204558353131
39.454,-90.27100000000002,0.3166745388358685
39.45,-90.11900000000003,0.37896686902823473
39.446,-89.96600000000001,0.4508046817207107
39.441,-89.81400000000002,0.5141477274864796
39.437,-89.661,0.5558566259721498
39.432,-89.50900000000001,0.570783684706969
39.427,-89.35700000000003,0.5617063670565767
39.422,-89.20400000000001,0.5390365424224531
39.417,-89.05200000000002,0.5172771684289933
39.412,-88.89999999999998,0.5060110250671589
39.406,-88.74700000000001,0.5045722895326364
39.401,-88.59500000000003,0.503732009774744
39.395,-88.44299999999998,0.49301452923848293
39.389,-88.29000000000002,0.4708667276392535
39.384,-88.13799999999998,0.4479184817260164
39.378,-87.98599999999999,0.43817728035083237
39.371,-87.834,0.4490036452804776
39.365,-87.68099999999998,0.47761594883143776
39.359,-87.529,0.515426370130945
39.352,-87.37700000000001,0.5558766988735631
39.345,-87.22500000000002,0.5952456020600484
39.339,-87.07299999999998,0.6328703941071159
39.332,-86.92099999999999,0.6712528163343433
39.325,-86.769,0.7142405966948907
39.317,-86.61700000000002,0.7633383712651914
39.31,-86.46499999999997,0.8167292415033316
39.303,-86.31200000000001,0.8666937709141092
39.295,-86.16000000000003,0.9022157603223298
39.287,-86.00799999999998,0.917676272688558
39.279,-85.85700000000003,0.9104853154143271
39.271,-85.70499999999998,0.8781184438141372
39.263,-85.553,0.8170235569712428
39.255,-85.40100000000001,0.7286786859939167
39.246,-85.24900000000002,0.6262411342609875
39.238,-85.09699999999998,0.534335270306186
39.229,-84.945,0.4767355675746499
39.22,-84.79399999999998,0.4652526971646779
39.211,-84.642,0.49517452386707433
39.202,-84.49000000000001,0.5508343923953278
39.193,-84.33800000000002,0.6115302980758716
39.184,-84.18700000000001,0.6562517469473105
39.174,-84.03500000000003,0.6699976461820767
39.165,-83.88299999999998,0.6472924269386
39.155,-83.73200000000003,0.594552394563983
39.145,-83.57999999999998,0.5243421604497474
39.135,-83.42899999999997,0.4528298742035612
39.125,-83.27699999999999,0.3919245588265784
39.115,-83.12599999999998,0.3486703702325306
39.105,-82.97399999999999,0.32195205425693973
39.094,-82.82299999999998,0.3102187245271544
39.083,-82.67099999999999,0.3159422579265395
39.073,-82.51999999999998,0.3444702443696533
39.062,-82.36900000000003,0.3959612820538812
39.051,-82.21699999999998,0.46247945116680317
39.039,-82.06599999999997,0.5278138497567084
39.028,-81.91500000000002,0.5762019657649513
39.017,-81.76400000000001,0.5932633523029058
39.005,-81.61200000000002,0.5736484183886909
38.993,-81.46100000000001,0.5256106107160194
38.982,-81.31,0.46383262812697335
38.97,-81.15899999999999,0.40091793752606203
38.958,-81.00799999999998,0.34637985345842365
38.945,-80.85700000000003,0.3053110171792282
38.933,-80.70600000000002,0.2788372548085495
38.92,-80.555,0.26144920296286156
38.908,-80.404,0.2463758548831926
38.895,-80.25299999999999,0.22673873714154158
38.882,-80.10300000000001,0.20202278817093294
38.869,-79.952,0.17686673351036414
38.856,-79.80099999999999,0.15939996761485864
38.843,-79.64999999999998,0.15487510021597536
38.829,-79.5,0.16253382394934668
38.816,-79.34899999999999,0.17891538818266628
38.802,-79.19900000000001,0.20347407990947539
38.788,-79.048,0.23928027192476042
38.774,-78.89699999999999,0.2883955248806233
38.76,-78.74700000000001,0.3487147559892017
38.746,-78.59699999999998,0.4162755802620427
38.732,-78.44600000000003,0.4876728081845036
38.717,-78.29599999999999,0.5593706143153315
38.703,-78.14499999999998,0.6324623138669663
38.688,-77.995,0.7067326958240684
38.673,-77.84500000000003,0.7848902989133352
38.658,-77.695,0.8654012818158994
38.643,-77.54500000000002,0.9404962108966876
38.628,-77.39499999999998,0.9979495047080955
38.612,-77.24400000000003,1.0268862406269832
38.597,-77.094,1.0268189556607605
38.581,-76.94400000000002,1.00252193713653
38.565,-76.79500000000002,0.9564917560633669
38.55,-76.64499999999998,0.8812446122068057
38.534,-76.495,0.763965921513277
38.517,-76.34500000000003,0.614707856954736
38.501,-76.195,0.47888459134889594
38.485,-76.04599999999999,0.3862745238274959
38.468,-75.89600000000002,0.3245483857765442
38.451,-75.74599999999998,0.2764422848808974
38.435,-75.59699999999998,0.23476936406958063
38.418,-75.447,0.19665957201681183
38.401,-75.298,0.16390324829737613
38.383,-75.14800000000002,0.13653342704640986
38.366,-74.99900000000002,0.11593528456067198
38.349,-74.85000000000002,0.10100819549411824
38.331,-74.69999999999999,0.09056510280602015
38.313,-74.55099999999999,0.08404916216506207
38.295,-74.40199999999999,0.08029455536163009
38.277,-74.25299999999999,0.0778144151458506
38.259,-74.10399999999998,0.07691126379515764
38.241,-73.95499999999998,0.37580028063743426
38.223,-73.80599999999998,0.0
38.204,-73.65699999999998,0.0
38.186,-73.50799999999998,0.0
38.167,-73.35899999999998,0.0
38.148,-73.21100000000001,0.0
38.129,-73.06200000000001,0.0
38.11,-72.91300000000001,0.0
38.09,-72.76499999999999,0.0
38.071,-72.61599999999999,0.0
38.051,-72.46800000000002,0.0
38.032,-72.31900000000002,0.0
38.012,-72.17099999999999,0.0
37.992,-72.02199999999999,0.0
37.972,-71.87400000000002,0.0
37.952,-71.726,0.0
37.931,-71.57799999999997,0.0
37.911,-71.43,0.0
37.89,-71.28199999999998,0.0
37.87,-71.13400000000001,0.0
37.849,-70.98599999999999,0.0
37.828,-70.83800000000002,0.0
37.807,-70.69,0.0
37.786,-70.54199999999997,0.0
37.764,-70.39499999999998,0.0
37.743,-70.24700000000001,0.0
37.721,-70.09899999999999,0.0
37.699,-69.952,0.0
37.677,-69.80399999999997,0.0
37.655,-69.65699999999998,0.0
37.633,-69.50999999999999,0.0
37.611,-69.36200000000002,0.0
37.589,-69.21499999999997,0.0
37.566,-69.06799999999998,0.0
37.544,-68.92099999999999,0.0
37.521,-68.774,0.0
37.498,-68.62700000000001,0.0
37.475,-68.48000000000002,0.0
37.452,-68.33300000000003,0.0
37.428,-68.18599999999998,0.0
37.405,-68.04000000000002,0.0
37.381,-67.89299999999997,0.0
37.358,-67.74700000000001,0.0
37.334,-67.60000000000002,0.0
37.31,-67.45400000000001,0.0
37.286,-67.30700000000002,0.0
37.262,-67.161,0.0
37.237,-67.01499999999999,0.0
37.213,-66.868,0.0
37.188,-66.72199999999998,0.0
37.164,-66.57600000000002,0.0
37.139,-66.43,0.0
37.114,-66.28399999999999,0.0
37.089,-66.13799999999998,0.0
37.064,-65.993,0.0
37.038,-65.84699999999998,0.0
37.013,-65.70100000000002,0.0
36.987,-65.55599999999998,0.0
36.962,-65.41000000000003,0.0
36.936,-65.26499999999999,0.0
36.91,-65.11900000000003,0.0
36.884,-64.97399999999999,0.0
36.857,-64.82900000000001,0.0
36.831,-64.68400000000003,0.0
36.805,-64.53899999999999,0.0
36.778,-64.39299999999997,0.0
36.097,-129.676,0.0
36.127,-129.533,0.0
36.157,-129.39,0.0
36.187,-129.247,0.0
36.217,-129.104,0.0
36.246,-128.96,0.0
36.276,-128.817,0.0
36.305,-128.673,0.0
36.335,-128.53,0.0
36.364,-128.386,0.0
36.393,-128.242,0.0
36.422,-128.098,0.0
36.45,-127.95500000000001,0.0
36.479,-127.811,0.0
36.508,-127.666,0.0
36.536,-127.52199999999999,0.0
36.564,-127.37799999999999,0.0
36.592,-127.23400000000001,0.0
36.621,-127.089,0.0
36.648,-126.945,0.0
36.676,-126.80000000000001,0.0
36.704,-126.656,0.0
36.731,-126.511,0.0
36.759,-126.36600000000001,0.0
36.786,-126.22200000000001,0.0
36.813,-126.077,0.0
36.84,-125.93199999999999,0.0
36.867,-125.787,0.0
36.894,-125.642,0.0
36.92,-125.49600000000001,0.0
36.947,-125.351,0.0
36.973,-125.20599999999999,0.0
36.999,-125.061,0.0
37.026,-124.91499999999999,0.0
37.052,-124.77000000000001,0.0
37.077,-124.624,0.0
37.103,-124.47800000000001,0.0
37.129,-124.333,0.0
37.154,-124.18700000000001,0.0
37.18,-124.041,0.0
37.205,-123.89500000000001,0.0
37.23,-123.749,0.0
37.255,-123.60300000000001,0.0
37.28,-123.457,0.0
37.304,-123.311,0.0060576395130969
37.329,-123.16399999999999,0.009338868125724691
37.354,-123.018,0.012974097842008097
37.378,-122.87200000000001,0.017550530564521008
37.402,-122.725,0.023275714088852515
37.426,-122.578,0.02997499651225252
37.45,-122.43199999999999,0.03691277426022773
37.474,-122.285,0.04283151661851628
37.498,-122.138,0.04603292708861312
37.521,-121.99199999999999,0.045641854660910836
37.545,-121.845,0.0420981058327537
37.568,-121.69800000000001,0.037236556158330755
37.591,-121.55099999999999,0.033460877690982424
37.614,-121.404,0.03266508459677327
37.637,-121.257,0.03484659263828181
37.66,-121.11000000000001,0.03813886344650566
37.682,-120.96199999999999,0.040506579728459044
37.705,-120.815,0.04129498188188359
37.727,-120.668,0.04160426036524147
37.75,-120.52000000000001,0.04345567518346424
37.772,-120.37299999999999,0.047981606212281626
37.794,-120.225,0.05416325215991871
37.816,-120.078,0.05872753850626881
37.838,-119.93,0.05859621972436039
37.859,-119.78200000000001,0.052893057223621816
37.881,-119.63399999999999,0.043103459334356144
37.902,-119.48599999999999,0.03180085664707812
37.923,-119.339,0.021334642100594933
37.944,-119.191,0.013356336673224957
37.965,-119.043,0.00887262128091203
37.986,-118.894,0.007579358227755042
38.007,-118.74600000000001,0.00812182832886402
38.028,-118.59800000000001,0.00887155182219351
38.048,-118.44999999999999,0.008704479330937695
38.068,-118.30199999999999,0.00740761422889719
38.089,-118.15299999999999,0.005370811353242795
38.109,-118.005,0.0032387845361019903
38.129,-117.856,0.0015916508151588489
38.148,-117.708,0.0006318334255173211
38.168,-117.559,0.00020195100311659053
38.188,-117.411,5.915615088888795e-5
38.207,-117.262,3.0084411220412823e-5
38.226,-117.113,3.677180742691838e-5
38.246,-116.964,4.983256055217956e-5
38.265,-116.815,5.5335416522595106e-5
38.283,-116.667,4.9135810252987076e-5
38.302,-116.518,3.5655755504585376e-5
38.321,-116.369,2.07993830897937e-5
38.339,-116.219,9.501111200803996e-6
38.358,-116.07,3.5200514719935847e-6
38.376,-115.92099999999999,1.018654268832908e-6
38.394,-115.77199999999999,2.3005890046700973e-7
38.412,-115.62299999999999,3.8909355119578055e-8
38.43,-115.47300000000001,3.7284355700608067e-7
38.448,-115.32400000000001,3.3466756704865884e-6
38.465,-115.17500000000001,1.824080902541807e-5
38.483,-115.025,7.566118951060353e-5
38.5,-114.876,0.0002451716951455437
38.517,-114.726,0.0006349533534367477
38.535,-114.576,0.001308971166236375
38.552,-114.42699999999999,0.0022048536373770983
38.568,-114.27699999999999,0.003111844916019459
38.585,-114.12700000000001,0.003659212740625926
38.602,-113.977,0.003647356641960245
38.618,-113.827,0.0031084752791042235
38.634,-113.678,0.002231028626492559
38.651,-113.52799999999999,0.0013134390349009302
38.667,-113.37799999999999,0.0006360503395416724
38.682,-113.22800000000001,0.00025005935157430343
38.698,-113.078,7.72674396184378e-5
38.714,-112.92699999999999,1.854572519081607e-5
38.729,-112.77699999999999,3.4424122655540898e-6
38.745,-112.62700000000001,3.792364012242862e-7
38.76,-112.477,0.0
38.775,-112.326,0.0
38.79,-112.17599999999999,0.0
38.805,-112.02600000000001,0.0
38.82,-111.875,0.0
38.834,-111.725,0.0
38.849,-111.57400000000001,0.0
38.863,-111.424,0.0
38.877,-111.273,0.0
38.891,-111.12200000000001,2.8562094761723765e-7
38.905,-110.97200000000001,4.339347463664164e-6
38.919,-110.821,2.876440795776002e-5
38.933,-110.66999999999999,0.00013567437837677098
38.946,-110.519,0.0005020106881075639
38.96,-110.369,0.0014585239842183372
38.973,-110.21799999999999,0.003447826228966553
38.986,-110.06700000000001,0.006620488342809861
38.999,-109.916,0.010459515351442109
39.012,-109.76499999999999,0.013847668151654613
39.025,-109.614,0.01585819397726113
39.038,-109.463,0.016735452494710725
39.05,-109.31200000000001,0.018120056409424073
39.063,-109.161,0.021719659765162394
39.075,-109.00899999999999,0.02820608587749051
39.087,-108.858,0.036342233027019194
39.099,-108.707,0.044457221799409634
39.111,-108.55600000000001,0.05103605041640804
39.122,-108.404,0.054783630879027385
39.134,-108.25299999999999,0.05461269070269424
39.145,-108.102,0.05076235410182845
39.157,-107.94999999999999,0.04407690578904474
39.168,-107.799,0.03563515295354684
39.179,-107.64699999999999,0.025971521695634096
39.19,-107.49600000000001,0.016447388854638773
39.201,-107.344,0.008655860000652571
39.211,-107.19300000000001,0.0037140571689260908
39.222,-107.041,0.0012586571252053574
39.232,-106.88999999999999,0.0003619392904646756
39.243,-106.738,0.00017871494056482225
39.253,-106.58600000000001,0.0003632400327023932
39.263,-106.435,0.0009034361349887949
39.273,-106.28299999999999,0.0019146362498059827
39.282,-106.131,0.003437267205610937
39.292,-105.97900000000001,0.005626922720173742
39.301,-105.827,0.008956507205716873
39.311,-105.67599999999999,0.014790576992828581
39.32,-105.524,0.025147348816866297
39.329,-105.37200000000001,0.041889094986142454
39.338,-105.22,0.06545059291218373
39.347,-105.06800000000001,0.09426621467132956
39.355,-104.916,0.1251611496348822
39.364,-104.76400000000001,0.15470090698167693
39.372,-104.612,0.17916374610020058
39.381,-104.46000000000001,0.19597655959453336
39.389,-104.30799999999999,0.2044020093844929
39.397,-104.156,0.20635294493438816
39.405,-104.00399999999999,0.20525911929967008
39.412,-103.851,0.20570298253878055
39.42,-103.69900000000001,0.21448434520912332
39.428,-103.54700000000003,0.24124119430814261
39.435,-103.39499999999998,0.29525519044532417
39.442,-103.243,0.3809346927724071
39.449,-103.08999999999997,0.49707760175333227
39.456,-102.93799999999999,0.636323141626911
39.463,-102.786,0.7946411715601014
39.47,-102.63299999999998,0.9729050193708371
39.476,-102.481,1.1711317787856128
39.483,-102.32900000000001,1.388297190886631
39.489,-102.17599999999999,1.6112159277714002
39.495,-102.024,1.8108851031821247
39.501,-101.87200000000001,1.9630522278424836
39.507,-101.719,2.0543570674900633
39.513,-101.56700000000001,2.083086389708344
39.518,-101.41399999999999,2.0573537390337617
39.524,-101.262,1.9910838347358104
39.529,-101.10899999999998,1.9029532851232651
39.535,-100.957,1.8117301912629216
39.54,-100.80399999999997,1.7283474539486636
39.545,-100.65199999999999,1.6563951830550325
39.549,-100.49900000000002,1.5964816232736452
39.554,-100.34699999999998,1.5448037530672825
39.559,-100.19400000000002,1.4904057654079836
39.563,-100.041,1.4157464170496423
39.568,-99.88900000000001,1.3032609377542947
39.572,-99.73599999999999,1.152061518333611
39.576,-99.584,0.9771870916590989
39.58,-99.43099999999998,0.8025237864691301
39.583,-99.27800000000002,0.6578664332644538
39.587,-99.12599999999998,0.5578814773772567
39.591,-98.97300000000001,0.5033854784538899
39.594,-98.82,0.48695514815458024
39.597,-98.668,0.4998572315386132
39.6,-98.51499999999999,0.5393004123234807
39.603,-98.36200000000002,0.6031029889549159
39.606,-98.209,0.6855951494448652
39.609,-98.05700000000002,0.7755192756832785
39.611,-97.904,0.8595821019084328
39.614,-97.75099999999998,0.9211048882298245
39.616,-97.59800000000001,0.9498248012097324
39.618,-97.44600000000003,0.9461117960219968
39.62,-97.293,0.923025215845334
39.622,-97.13999999999999,0.9007616390104851
39.624,-96.98700000000002,0.8966963186518789
39.626,-96.83499999999998,0.9162768019789516
39.627,-96.68200000000002,0.9522778597823687
39.629,-96.529,0.9864843335063832
39.63,-96.37599999999998,1.0082367973807105
39.631,-96.22300000000001,1.0152075275092445
39.632,-96.07100000000003,1.0149602533070314
39.633,-95.918,1.0141506850862274
39.634,-95.76499999999999,1.0107672381061628
39.634,-95.61200000000002,0.9961606884747521
39.635,-95.459,0.9607250714649689
39.635,-95.30700000000002,0.9090209992809216
39.635,-95.154,0.8527654871705597
39.635,-95.00099999999998,0.8088425692012483
39.635,-94.84800000000001,0.787055061470155
39.635,-94.695,0.7846424055165048
39.635,-94.543,0.7891141520560256
39.634,-94.38999999999999,0.7887449729319509
39.634,-94.23700000000002,0.7751844666227843
39.633,-94.084,0.7498453183280589
39.632,-93.93099999999998,0.7140264935585742
39.631,-93.779,0.6717878196992331
39.63,-93.62599999999998,0.6273633760567339
39.629,-93.47300000000001,0.5842559805442148
39.627,-93.32,0.542273872528148
39.626,-93.16699999999997,0.5043200080814019
39.624,-93.01499999999999,0.47477002678420915
39.622,-92.86200000000002,0.4607017013194108
39.621,-92.709,0.4658769393693544
39.618,-92.55599999999998,0.4910902692931054
39.616,-92.404,0.5318530000413239
39.614,-92.25099999999998,0.5814552420645038
39.612,-92.09800000000001,0.6290345889648328
39.609,-91.945,0.665258357984229
39.606,-91.793,0.6830370768152311
39.603,-91.63999999999999,0.6793186939505558
39.6,-91.48700000000002,0.6527911348639075
39.597,-91.334,0.6049812680869859
39.594,-91.18200000000002,0.5409949436384006
39.591,-91.029,0.4670398139243796
39.587,-90.87599999999998,0.39227386463552033
39.583,-90.72399999999999,0.32848706903899744
39.58,-90.57100000000003,0.2866192781909175
39.576,-90.418,0.27562331664887585
39.572,-90.26600000000002,0.2985524165087616
39.568,-90.113,0.34999516725332247
39.563,-89.96100000000001,0.41531120134658145
39.559,-89.80799999999999,0.47713981782914894
39.554,-89.65499999999997,0.5212993860138632
39.55,-89.50299999999999,0.5410740495090941
39.545,-89.35000000000002,0.539905402405689
39.54,-89.19799999999998,0.5278281996779879
39.535,-89.04500000000002,0.5172387907222752
39.529,-88.89299999999997,0.515256730901281
39.524,-88.74000000000001,0.5195092197712706
39.519,-88.58800000000002,0.520618764238795
39.513,-88.435,0.5097197406288511
39.507,-88.28300000000002,0.4870819305158229
39.501,-88.13,0.4636773688389597
39.495,-87.97800000000001,0.45426096133546234
39.489,-87.82600000000002,0.4647531833292636
39.483,-87.673,0.4906031587508337
39.476,-87.52100000000002,0.5234914159001106
39.47,-87.36900000000003,0.5598556641324437
39.463,-87.21600000000001,0.6000187673592321
39.456,-87.06400000000002,0.6454637991090411
39.449,-86.91199999999998,0.6986102639988124
39.442,-86.75900000000001,0.7603266966782376
39.435,-86.60700000000003,0.8263571808423406
39.428,-86.45499999999998,0.8901115410701168
39.42,-86.303,0.942697061073372
39.412,-86.15100000000001,0.9775654916017423
39.405,-85.99799999999999,0.9908767644015235
39.397,-85.846,0.9786229092861471
39.389,-85.69400000000002,0.938321338010028
39.381,-85.54199999999997,0.8662230876011319
39.372,-85.38999999999999,0.7639923137147274
39.364,-85.238,0.6473212883909685
39.355,-85.08600000000001,0.542188191604317
39.347,-84.93400000000003,0.475693546803285
39.338,-84.78199999999998,0.46035559921452196
39.329,-84.63,0.490330623520751
39.32,-84.47800000000001,0.5471673060644803
39.311,-84.32600000000002,0.6083577739692511
39.301,-84.17399999999998,0.6525672081042079
39.292,-84.02300000000002,0.66367691149412
39.282,-83.87099999999998,0.6370772463495255
39.273,-83.719,0.5796757585476532
39.263,-83.56700000000001,0.507535038027265
39.253,-83.416,0.4381233078865434
39.243,-83.26400000000001,0.38252938210936394
39.232,-83.11200000000002,0.3449235571679117
39.222,-82.96100000000001,0.32291399022414735
39.211,-82.80900000000003,0.31481776628504893
39.201,-82.65800000000002,0.3252871170706676
39.19,-82.50599999999997,0.36096215936121767
39.179,-82.35399999999998,0.4215258203508095
39.168,-82.20299999999997,0.49558164695570706
39.157,-82.05200000000002,0.5664862880686903
39.146,-81.89999999999998,0.6165313837019866
39.134,-81.74900000000002,0.6307395794891801
39.123,-81.59699999999998,0.6058904518407332
39.111,-81.44600000000003,0.5511153464672834
39.099,-81.29500000000002,0.48327560947654624
39.087,-81.144,0.41796179930860144
39.075,-80.99200000000002,0.36532139257782564
39.063,-80.84100000000001,0.3306728199523936
39.05,-80.69,0.3118889534330767
39.038,-80.53899999999999,0.30258144522929464
39.025,-80.38799999999998,0.2932588903420298
39.012,-80.23700000000002,0.2762677482003683
39.0,-80.08600000000001,0.24864745250693046
38.986,-79.935,0.21309439451046788
38.973,-79.78399999999999,0.18036692239690028
38.96,-79.63299999999998,0.15890101516028138
38.947,-79.48200000000003,0.15155839817848032
38.933,-79.332,0.1573908332279238
38.919,-79.18099999999998,0.17705457556278448
38.906,-79.02999999999997,0.2141031507777265
38.892,-78.87900000000002,0.2719489035868647
38.878,-78.72899999999998,0.34752508964393974
38.863,-78.57799999999997,0.43466246514624973
38.849,-78.428,0.5239218356884203
38.835,-78.27699999999999,0.6102674098957722
38.82,-78.12700000000001,0.6895649067258177
38.805,-77.976,0.7652760466942647
38.79,-77.82600000000002,0.8412827449454232
38.775,-77.67500000000001,0.9212074017150642
38.76,-77.52499999999998,0.9984205254227945
38.745,-77.375,1.0609080612991373
38.73,-77.22500000000002,1.0973465731430168
38.714,-77.07499999999999,1.1060399715567757
38.698,-76.92399999999998,1.0934083029189345
38.683,-76.774,1.0604370979268452
38.667,-76.62400000000002,0.9913606040583103
38.651,-76.47399999999999,0.8654786593325137
38.635,-76.32400000000001,0.6933730025771502
38.618,-76.17399999999998,0.5396980782123174
38.602,-76.02499999999998,0.44472217739070335
38.585,-75.875,0.38649786309731404
38.569,-75.72500000000002,0.34218043039882173
38.552,-75.57499999999999,0.2999230473632051
38.535,-75.42599999999999,0.2586407837110864
38.518,-75.27600000000001,0.21991247709023792
38.5,-75.12599999999998,0.18635998174699386
38.483,-74.97699999999998,0.16092680558284495
38.466,-74.827,0.14323635299300344
38.448,-74.678,0.13235881055212217
38.43,-74.529,0.12753322975996287
38.412,-74.37900000000002,0.1276012931133428
38.394,-74.23000000000002,0.13093662492691782
38.376,-74.08100000000002,0.14029927795717576
38.358,-73.93200000000002,0.38628468909197616
38.34,-73.78199999999998,0.3548871874225687
38.321,-73.63299999999998,0.0
38.303,-73.48399999999998,0.0
38.284,-73.33499999999998,0.0
38.265,-73.18599999999998,0.0
38.246,-73.03800000000001,0.0
38.227,-72.88900000000001,0.0
38.207,-72.74000000000001,0.0
38.188,-72.59100000000001,0.0
38.168,-72.44299999999998,0.0
38.149,-72.29399999999998,0.0
38.129,-72.14600000000002,0.0
38.109,-71.99700000000001,0.0
38.089,-71.84899999999999,0.0
38.069,-71.69999999999999,0.0
38.048,-71.55200000000002,0.0
38.028,-71.404,0.0
38.007,-71.25599999999997,0.0
37.986,-71.10700000000003,0.0
37.966,-70.959,0.0
37.945,-70.81099999999998,0.0
37.924,-70.66300000000001,0.0
37.902,-70.51499999999999,0.0
37.881,-70.368,0.0
37.859,-70.22000000000003,0.0
37.838,-70.072,0.0
37.816,-69.92399999999998,0.0
37.794,-69.77699999999999,0.0
37.772,-69.62900000000002,0.0
37.75,-69.48200000000003,0.0
