begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,kind,speed,speed_type,source,begin_lat,begin_lon,end_lat,end_lon,reasons
2004-10-29 18:02:00 UTC,1099072920,2004-10-29 18:02:00 UTC,1099072920,Thunderstorm Wind,65,gust,estimated,38.76667,-93.65,38.76667,-93.65,no_lightning
2004-10-29 18:30:00 UTC,1099074600,2004-10-29 18:30:00 UTC,1099074600,Thunderstorm Wind,65,gust,estimated,40.2,-93.23333,40.2,-93.23333,no_lightning
2004-10-29 19:02:00 UTC,1099076520,2004-10-29 19:05:00 UTC,1099076700,Thunderstorm Wind,80,gust,estimated,41.23333,-89.18333,41.26667,-89.18333,no_lightning
2004-10-29 20:09:00 UTC,1099080540,2004-10-29 20:35:00 UTC,1099082100,Thunderstorm Wind,78,gust,estimated,42.01667,-92.08333,42.01667,-92.08333,no_lightning
2004-11-21 15:10:00 UTC,1101049800,2004-11-21 15:20:00 UTC,1101050400,Thunderstorm Wind,70,gust,estimated,30.66667,-98.38333,30.66667,-98.38333,no_lightning
2004-11-23 18:21:00 UTC,1101234060,2004-11-23 18:24:00 UTC,1101234240,Thunderstorm Wind,70,gust,estimated,33.35,-90.98333,33.35,-90.98333,no_lightning
2004-11-23 18:30:00 UTC,1101234600,2004-11-23 18:30:00 UTC,1101234600,Thunderstorm Wind,70,gust,estimated,33.4,-90.91667,33.4,-90.91667,no_lightning
2004-11-23 18:45:00 UTC,1101235500,2004-11-23 18:47:00 UTC,1101235620,Thunderstorm Wind,70,gust,estimated,33.61667,-90.53333,33.61667,-90.53333,no_lightning
2004-11-23 18:50:00 UTC,1101235800,2004-11-23 18:55:00 UTC,1101236100,Thunderstorm Wind,70,gust,estimated,33.35,-90.6,33.35,-90.55,no_lightning
2004-11-23 20:30:00 UTC,1101241800,2004-11-23 20:35:00 UTC,1101242100,Thunderstorm Wind,85,gust,estimated,34.23333,-88.86667,34.28333,-88.83333,no_lightning
2004-11-23 21:30:00 UTC,1101245400,2004-11-23 21:30:00 UTC,1101245400,Thunderstorm Wind,65,gust,estimated,29.35,-96.2,29.35,-96.2,no_lightning
2004-11-24 00:42:00 UTC,1101256920,2004-11-24 00:42:00 UTC,1101256920,Thunderstorm Wind,65,gust,estimated,31.5,-91.31667,31.5,-91.31667,no_lightning
2004-11-24 11:30:00 UTC,1101295800,2004-11-24 11:30:00 UTC,1101295800,Thunderstorm Wind,70,gust,estimated,31.11667,-85.45,31.11667,-85.45,no_lightning
2004-11-24 16:35:00 UTC,1101314100,2004-11-24 16:35:00 UTC,1101314100,Thunderstorm Wind,65,gust,estimated,34.7,-79.86667,34.7,-79.86667,no_lightning
2004-11-25 08:25:00 UTC,1101371100,2004-11-25 08:35:00 UTC,1101371700,Thunderstorm Wind,75,gust,estimated,41.58333,-75.5,41.5,-75.55,no_lightning
2004-11-25 10:13:00 UTC,1101377580,2004-11-25 10:13:00 UTC,1101377580,Thunderstorm Wind,85,gust,estimated,41.88333,-74.16667,41.88333,-74.16667,no_lightning
2004-11-25 12:15:00 UTC,1101384900,2004-11-25 12:25:00 UTC,1101385500,Thunderstorm Wind,85,gust,estimated,44.35,-72.35,44.4,-72.3,no_lightning
2004-12-07 00:22:00 UTC,1102378920,2004-12-07 00:26:00 UTC,1102379160,Thunderstorm Wind,65,gust,estimated,32.05,-91.66667,32.05,-91.66667,no_lightning
2004-12-07 00:32:00 UTC,1102379520,2004-12-07 00:33:00 UTC,1102379580,Thunderstorm Wind,75,gust,estimated,32.25,-91.58333,32.25,-91.58333,no_lightning
2004-12-07 00:58:00 UTC,1102381080,2004-12-07 01:03:00 UTC,1102381380,Thunderstorm Wind,75,gust,estimated,31.76667,-91.83333,31.76667,-91.83333,no_lightning
2004-12-07 01:15:00 UTC,1102382100,2004-12-07 01:17:00 UTC,1102382220,Thunderstorm Wind,65,gust,estimated,32.16667,-90.95,32.16667,-90.95,no_lightning
2004-12-10 00:20:00 UTC,1102638000,2004-12-10 00:20:00 UTC,1102638000,Thunderstorm Wind,65,gust,estimated,31.6,-84,31.6,-84,no_lightning
2004-12-10 00:30:00 UTC,1102638600,2004-12-10 00:30:00 UTC,1102638600,Thunderstorm Wind,65,gust,estimated,31.56667,-83.85,31.56667,-83.85,no_lightning
2004-12-10 00:30:00 UTC,1102638600,2004-12-10 00:30:00 UTC,1102638600,Thunderstorm Wind,65,gust,estimated,31.73333,-84.16667,31.73333,-84.16667,no_lightning
2004-12-10 01:10:00 UTC,1102641000,2004-12-10 01:10:00 UTC,1102641000,Thunderstorm Wind,65,gust,estimated,31.75,-83.66667,31.75,-83.66667,no_lightning
2004-12-10 02:40:00 UTC,1102646400,2004-12-10 02:40:00 UTC,1102646400,Thunderstorm Wind,65,gust,estimated,31.16667,-83.6,31.16667,-83.6,no_lightning
2005-01-07 19:26:00 UTC,1105125960,2005-01-07 19:35:00 UTC,1105126500,Thunderstorm Wind,75,gust,estimated,31.48333,-90.15,31.48333,-90.08333,no_lightning
2005-01-07 20:17:00 UTC,1105129020,2005-01-07 20:18:00 UTC,1105129080,Thunderstorm Wind,66,gust,estimated,31.6,-89.58333,31.61667,-89.56667,no_lightning
2005-01-07 20:20:00 UTC,1105129200,2005-01-07 20:32:00 UTC,1105129920,Thunderstorm Wind,70,gust,estimated,31.66667,-89.55,31.71667,-89.45,no_lightning
2005-01-07 21:20:00 UTC,1105132800,2005-01-07 21:26:00 UTC,1105133160,Thunderstorm Wind,70,gust,estimated,32.33333,-88.75,32.36667,-88.71667,no_lightning
2005-01-08 21:00:00 UTC,1105218000,2005-01-08 21:15:00 UTC,1105218900,Thunderstorm Wind,65,gust,estimated,21.9,-159.53333,21.9,-159.53333,outside_conus
2005-01-12 16:55:00 UTC,1105548900,2005-01-12 16:55:00 UTC,1105548900,Thunderstorm Wind,70,gust,estimated,38,-92.76667,38,-92.76667,no_lightning
2005-01-12 18:00:00 UTC,1105552800,2005-01-12 18:05:00 UTC,1105553100,Thunderstorm Wind,70,gust,estimated,36.35,-94.28333,36.36667,-94.21667,no_lightning
2005-01-12 20:20:00 UTC,1105561200,2005-01-12 20:25:00 UTC,1105561500,Thunderstorm Wind,65,gust,estimated,36.15,-92.85,36.21667,-92.81667,no_lightning
2005-01-12 21:30:00 UTC,1105565400,2005-01-12 21:35:00 UTC,1105565700,Thunderstorm Wind,70,gust,estimated,37.2,-91.96667,37.2,-91.96667,no_lightning
2005-01-12 22:20:00 UTC,1105568400,2005-01-12 22:25:00 UTC,1105568700,Thunderstorm Wind,65,gust,estimated,37.38333,-91.53333,37.38333,-91.53333,no_lightning
2005-01-13 02:45:00 UTC,1105584300,2005-01-13 02:46:00 UTC,1105584360,Thunderstorm Wind,65,gust,estimated,36.91667,-89.45,36.91667,-89.41667,no_lightning
2005-01-13 02:58:00 UTC,1105585080,2005-01-13 03:00:00 UTC,1105585200,Thunderstorm Wind,65,gust,estimated,32.48333,-91.86667,32.3,-91.78333,no_lightning
2005-01-13 03:23:00 UTC,1105586580,2005-01-13 03:25:00 UTC,1105586700,Thunderstorm Wind,67,gust,estimated,31.98333,-91.66667,31.98333,-91.66667,no_lightning
2005-01-13 03:58:00 UTC,1105588680,2005-01-13 03:58:00 UTC,1105588680,Thunderstorm Wind,68,gust,estimated,32.01667,-91.23333,32.01667,-91.23333,no_lightning
2005-01-13 04:30:00 UTC,1105590600,2005-01-13 04:50:00 UTC,1105591800,Thunderstorm Wind,65,gust,estimated,36,-88.93333,36,-88.93333,no_lightning
2005-01-13 05:15:00 UTC,1105593300,2005-01-13 05:17:00 UTC,1105593420,Thunderstorm Wind,70,gust,estimated,32.53333,-90.16667,32.51667,-90.16667,no_lightning
2005-01-13 05:25:00 UTC,1105593900,2005-01-13 05:25:00 UTC,1105593900,Thunderstorm Wind,65,gust,estimated,32.33333,-90.21667,32.33333,-90.21667,no_lightning
2005-01-13 05:32:00 UTC,1105594320,2005-01-13 05:32:00 UTC,1105594320,Thunderstorm Wind,65,gust,estimated,31.95,-90.23333,31.95,-90.23333,no_lightning
2005-01-13 05:40:00 UTC,1105594800,2005-01-13 05:42:00 UTC,1105594920,Thunderstorm Wind,65,gust,estimated,32.65,-89.91667,32.66667,-89.88333,no_lightning
2005-01-13 05:43:00 UTC,1105594980,2005-01-13 05:43:00 UTC,1105594980,Thunderstorm Wind,65,gust,estimated,32.26667,-89.98333,32.26667,-89.98333,no_lightning
2005-01-13 06:15:00 UTC,1105596900,2005-01-13 06:24:00 UTC,1105597440,Thunderstorm Wind,77,gust,estimated,32.48333,-89.53333,32.48333,-89.43333,no_lightning
2005-01-13 06:59:00 UTC,1105599540,2005-01-13 07:03:00 UTC,1105599780,Thunderstorm Wind,80,gust,estimated,33.45,-88.85,33.46667,-88.81667,no_lightning
2005-01-13 07:15:00 UTC,1105600500,2005-01-13 07:15:00 UTC,1105600500,Thunderstorm Wind,68,gust,estimated,32.78333,-88.81667,32.78333,-88.81667,no_lightning
2005-01-13 07:23:00 UTC,1105600980,2005-01-13 07:23:00 UTC,1105600980,Thunderstorm Wind,80,gust,estimated,32.83333,-88.73333,32.83333,-88.73333,no_lightning
2005-01-13 07:30:00 UTC,1105601400,2005-01-13 07:30:00 UTC,1105601400,Thunderstorm Wind,75,gust,estimated,33.23333,-88.58333,33.23333,-88.58333,no_lightning
2005-01-13 08:45:00 UTC,1105605900,2005-01-13 08:47:00 UTC,1105606020,Thunderstorm Wind,70,sustained,estimated,34.56667,-87.41667,34.56667,-87.41667,no_lightning
2005-01-13 09:03:00 UTC,1105606980,2005-01-13 09:03:00 UTC,1105606980,Thunderstorm Wind,65,gust,estimated,36.56667,-86.25,36.56667,-86.25,no_lightning
2005-01-13 11:15:00 UTC,1105614900,2005-01-13 11:15:00 UTC,1105614900,Thunderstorm Wind,78,gust,estimated,36.13333,-86.83333,36.13333,-86.83333,no_lightning
2005-02-19 15:25:00 UTC,1108826700,2005-02-19 15:30:00 UTC,1108827000,Thunderstorm Wind,70,gust,estimated,35.56667,-106.33333,35.56667,-106.33333,no_lightning
2005-02-21 13:58:00 UTC,1108994280,2005-02-21 14:00:00 UTC,1108994400,Thunderstorm Wind,65,sustained,estimated,34.43333,-86.93333,34.43333,-86.93333,no_lightning
2005-03-07 05:15:00 UTC,1110172500,2005-03-07 05:25:00 UTC,1110173100,Thunderstorm Wind,70,gust,estimated,30.16667,-99.36667,30.16667,-99.36667,no_lightning
2005-03-07 16:48:00 UTC,1110214080,2005-03-07 16:55:00 UTC,1110214500,Thunderstorm Wind,73,gust,estimated,32.51667,-89.21667,32.56667,-89.08333,no_lightning
2005-03-07 16:50:00 UTC,1110214200,2005-03-07 17:00:00 UTC,1110214800,Thunderstorm Wind,68,gust,estimated,32.61667,-89.15,32.68333,-89.03333,no_lightning
2005-03-07 17:15:00 UTC,1110215700,2005-03-07 17:15:00 UTC,1110215700,Thunderstorm Wind,66,gust,estimated,32.76667,-88.65,32.76667,-88.65,no_lightning
2005-03-07 17:20:00 UTC,1110216000,2005-03-07 17:23:00 UTC,1110216180,Thunderstorm Wind,67,gust,estimated,32.83333,-88.43333,32.83333,-88.43333,no_lightning
2005-03-08 09:40:00 UTC,1110274800,2005-03-08 09:42:00 UTC,1110274920,Thunderstorm Wind,65,gust,estimated,34.62,-79,34.75,-78.95,mucape<1;no_lightning
2005-03-08 09:45:00 UTC,1110275100,2005-03-08 09:50:00 UTC,1110275400,Thunderstorm Wind,70,gust,estimated,34.18333,-78.88333,34.18333,-78.88333,mucape<1;no_lightning
2005-03-08 09:45:00 UTC,1110275100,2005-03-08 09:50:00 UTC,1110275400,Thunderstorm Wind,70,gust,estimated,34.33333,-78.7,34.28333,-78.7,mucape<1;no_lightning
2005-03-08 09:50:00 UTC,1110275400,2005-03-08 09:50:00 UTC,1110275400,Thunderstorm Wind,69,gust,estimated,34.8,-78.8,34.8,-78.8,mucape<1;no_lightning
2005-03-08 10:45:00 UTC,1110278700,2005-03-08 10:45:00 UTC,1110278700,Thunderstorm Wind,70,gust,estimated,34.41667,-78.9,34.41667,-78.9,mucape<1;no_lightning
2005-03-08 10:49:00 UTC,1110278940,2005-03-08 10:50:00 UTC,1110279000,Thunderstorm Wind,77,gust,measured,34.23333,-77.93333,34.21667,-77.8,mucape<1;no_lightning
2005-03-08 11:00:00 UTC,1110279600,2005-03-08 11:00:00 UTC,1110279600,Thunderstorm Wind,77,gust,measured,34.13333,-77.88333,34.13333,-77.88333,mucape<1;no_lightning
2005-03-08 11:30:00 UTC,1110281400,2005-03-08 11:55:00 UTC,1110282900,Thunderstorm Wind,74,gust,measured,35.5,-76.86667,35.5,-76.86667,mucape<1;no_lightning
2005-03-08 12:00:00 UTC,1110283200,2005-03-08 12:25:00 UTC,1110284700,Thunderstorm Wind,65,gust,measured,35.41667,-76.2,35.41667,-76.2,no_lightning
2005-03-08 12:12:00 UTC,1110283920,2005-03-08 12:25:00 UTC,1110284700,Thunderstorm Wind,65,gust,measured,35.83333,-76.21667,35.83333,-76.21667,mucape<1;no_lightning
2005-03-08 12:20:00 UTC,1110284400,2005-03-08 12:20:00 UTC,1110284400,Thunderstorm Wind,69,gust,measured,35.11667,-75.98333,35.11667,-75.98333,no_lightning
2005-03-08 12:26:00 UTC,1110284760,2005-03-08 13:00:00 UTC,1110286800,Thunderstorm Wind,95,gust,estimated,35.46667,-75.65,35.46667,-75.65,no_lightning
2005-03-13 17:06:00 UTC,1110733560,2005-03-13 17:09:00 UTC,1110733740,Thunderstorm Wind,72,gust,estimated,32.11667,-91.73333,32.13333,-91.71667,mucape_or_lightning_unavailable
2005-03-13 17:23:00 UTC,1110734580,2005-03-13 17:27:00 UTC,1110734820,Thunderstorm Wind,65,gust,estimated,31.98333,-91.31667,31.98333,-91.15,mucape_or_lightning_unavailable
2005-03-13 17:43:00 UTC,1110735780,2005-03-13 17:43:00 UTC,1110735780,Thunderstorm Wind,65,gust,estimated,31.86667,-89.55,31.86667,-89.33333,mucape_or_lightning_unavailable
2005-03-13 18:06:00 UTC,1110737160,2005-03-13 18:06:00 UTC,1110737160,Thunderstorm Wind,70,gust,estimated,31.86667,-89.31667,31.86667,-89.25,mucape_or_lightning_unavailable
2005-03-13 18:10:00 UTC,1110737400,2005-03-13 18:10:00 UTC,1110737400,Thunderstorm Wind,66,gust,estimated,33.38333,-88.31667,33.38333,-88.31667,mucape_or_lightning_unavailable
2005-03-13 19:24:00 UTC,1110741840,2005-03-13 19:30:00 UTC,1110742200,Thunderstorm Wind,70,gust,estimated,32.45,-90.56667,32.41667,-90.25,no_lightning
2005-03-13 19:32:00 UTC,1110742320,2005-03-13 19:36:00 UTC,1110742560,Thunderstorm Wind,70,gust,estimated,32.18333,-90.31667,32.18333,-90.31667,no_lightning
2005-03-13 19:33:00 UTC,1110742380,2005-03-13 20:00:00 UTC,1110744000,Thunderstorm Wind,80,gust,estimated,32.43333,-90.18333,32.43333,-90.18333,no_lightning
2005-03-13 22:00:00 UTC,1110751200,2005-03-13 22:04:00 UTC,1110751440,Thunderstorm Wind,70,gust,estimated,33.73333,-90.63333,33.76667,-90.6,no_lightning
2005-03-19 18:40:00 UTC,1111257600,2005-03-19 18:50:00 UTC,1111258200,Thunderstorm Wind,70,gust,estimated,30.33333,-96.76667,30.33333,-96.76667,no_lightning
2005-03-22 06:58:00 UTC,1111474680,2005-03-22 07:00:00 UTC,1111474800,Thunderstorm Wind,65,gust,estimated,31.86667,-90.4,31.86667,-90.4,no_lightning
2005-03-22 07:05:00 UTC,1111475100,2005-03-22 07:26:00 UTC,1111476360,Thunderstorm Wind,82,gust,estimated,31.43333,-90.45,31.38333,-90.28333,no_lightning
2005-03-22 07:27:00 UTC,1111476420,2005-03-22 07:41:00 UTC,1111477260,Thunderstorm Wind,73,gust,estimated,31.41667,-90.23333,31.48333,-90.08333,no_lightning
2005-03-22 07:58:00 UTC,1111478280,2005-03-22 08:05:00 UTC,1111478700,Thunderstorm Wind,70,gust,estimated,31.51667,-89.88333,31.43333,-89.88333,no_lightning
2005-03-22 08:20:00 UTC,1111479600,2005-03-22 08:20:00 UTC,1111479600,Thunderstorm Wind,67,gust,estimated,31.48333,-89.43333,31.48333,-89.43333,no_lightning
2005-03-26 17:47:00 UTC,1111859220,2005-03-26 18:12:00 UTC,1111860720,Thunderstorm Wind,80,gust,estimated,32.38333,-90.46667,32.45,-90.4,no_lightning
2005-03-26 18:12:00 UTC,1111860720,2005-03-26 18:16:00 UTC,1111860960,Thunderstorm Wind,70,gust,estimated,33.18333,-90.23333,33.18333,-90.23333,no_lightning
2005-03-26 18:37:00 UTC,1111862220,2005-03-26 18:49:00 UTC,1111862940,Thunderstorm Wind,65,gust,estimated,31.78333,-90.75,31.81667,-90.7,no_lightning
2005-03-27 15:29:00 UTC,1111937340,2005-03-27 15:35:00 UTC,1111937700,Thunderstorm Wind,70,gust,measured,36.48333,-88.06667,36.6,-88.06667,no_lightning
2005-03-30 17:05:00 UTC,1112202300,2005-03-30 17:07:00 UTC,1112202420,Thunderstorm Wind,70,gust,estimated,42.78333,-88.4,42.78333,-88.4,no_lightning
2005-03-30 17:25:00 UTC,1112203500,2005-03-30 17:25:00 UTC,1112203500,Thunderstorm Wind,65,gust,estimated,41.63333,-87.93333,41.63333,-87.93333,no_lightning
2005-03-30 19:40:00 UTC,1112211600,2005-03-30 19:40:00 UTC,1112211600,Thunderstorm Wind,65,gust,estimated,40.31667,-88.48333,40.31667,-88.48333,no_lightning
2005-03-30 20:05:00 UTC,1112213100,2005-03-30 20:05:00 UTC,1112213100,Thunderstorm Wind,65,gust,estimated,39.8,-88.45,39.8,-88.45,no_lightning
2005-03-31 21:45:00 UTC,1112305500,2005-03-31 21:45:00 UTC,1112305500,Thunderstorm Wind,70,gust,estimated,32.25,-94.43333,32.25,-94.43333,no_lightning
2005-03-31 22:25:00 UTC,1112307900,2005-03-31 22:25:00 UTC,1112307900,Thunderstorm Wind,65,gust,estimated,32.28333,-93.81667,32.28333,-93.81667,no_lightning
2005-03-31 23:15:00 UTC,1112310900,2005-03-31 23:15:00 UTC,1112310900,Thunderstorm Wind,65,gust,estimated,32.25,-93.16667,32.25,-93.16667,no_lightning
2005-04-01 13:10:00 UTC,1112361000,2005-04-01 13:10:00 UTC,1112361000,Thunderstorm Wind,80,gust,estimated,30.45,-84.28333,30.45,-84.28333,no_lightning
2005-04-01 16:29:00 UTC,1112372940,2005-04-01 16:29:00 UTC,1112372940,Thunderstorm Wind,70,gust,estimated,32.65,-86.73333,32.65,-86.73333,no_lightning
2005-04-05 17:15:00 UTC,1112721300,2005-04-05 17:15:00 UTC,1112721300,Thunderstorm Wind,70,gust,estimated,35.11667,-95.23333,35.11667,-95.23333,no_lightning
2005-04-05 17:49:00 UTC,1112723340,2005-04-05 17:49:00 UTC,1112723340,Thunderstorm Wind,70,gust,estimated,34.48333,-95.28333,34.48333,-95.28333,no_lightning
2005-04-05 20:20:00 UTC,1112732400,2005-04-05 20:30:00 UTC,1112733000,Thunderstorm Wind,70,gust,estimated,30.05,-97.45,30.03333,-97.45,no_lightning
2005-04-05 20:35:00 UTC,1112733300,2005-04-05 20:35:00 UTC,1112733300,Thunderstorm Wind,65,gust,estimated,36.68333,-93.86667,36.68333,-93.86667,no_lightning
2005-04-05 21:45:00 UTC,1112737500,2005-04-05 21:45:00 UTC,1112737500,Thunderstorm Wind,65,gust,estimated,37.05,-93.3,37.05,-93.3,no_lightning
2005-04-06 03:20:00 UTC,1112757600,2005-04-06 03:30:00 UTC,1112758200,Thunderstorm Wind,81,gust,estimated,32.56667,-88.68333,32.56667,-88.68333,mucape<1;no_lightning
2005-04-06 05:40:00 UTC,1112766000,2005-04-06 05:50:00 UTC,1112766600,Thunderstorm Wind,66,gust,estimated,31.43333,-90.45,31.46667,-90.33333,no_lightning
2005-04-06 08:16:00 UTC,1112775360,2005-04-06 08:16:00 UTC,1112775360,Thunderstorm Wind,67,gust,estimated,31.51667,-90.51667,31.6,-90.46667,no_lightning
2005-04-07 17:15:00 UTC,1112894100,2005-04-07 17:15:00 UTC,1112894100,Thunderstorm Wind,70,gust,estimated,28.66667,-81.2,28.66667,-81.2,no_lightning
2005-04-07 17:15:00 UTC,1112894100,2005-04-07 17:15:00 UTC,1112894100,Thunderstorm Wind,70,gust,estimated,28.73333,-81.11667,28.73333,-81.11667,no_lightning
2005-04-08 14:45:00 UTC,1112971500,2005-04-08 14:45:00 UTC,1112971500,Thunderstorm Wind,70,gust,estimated,38.56667,-121.75,38.56667,-121.75,mucape<1;no_lightning
2005-04-10 17:48:00 UTC,1113155280,2005-04-10 17:48:00 UTC,1113155280,Thunderstorm Wind,68,sustained,measured,33.36667,-97.25,33.36667,-97.25,no_lightning
2005-04-10 18:00:00 UTC,1113156000,2005-04-10 18:00:00 UTC,1113156000,Thunderstorm Wind,73,sustained,estimated,33.36667,-97.18333,33.36667,-97.18333,no_lightning
2005-04-11 23:49:00 UTC,1113263340,2005-04-11 23:53:00 UTC,1113263580,Thunderstorm Wind,75,gust,measured,30.68333,-88.23333,30.68333,-88.2,no_lightning
2005-04-20 18:03:00 UTC,1114020180,2005-04-20 18:03:00 UTC,1114020180,Thunderstorm Wind,77,gust,measured,34.48333,-100.71667,34.48333,-100.71667,no_lightning
2005-04-20 19:45:00 UTC,1114026300,2005-04-20 19:45:00 UTC,1114026300,Thunderstorm Wind,65,gust,estimated,37.06667,-98.43333,37.06667,-98.43333,no_lightning
2005-04-20 21:27:00 UTC,1114032420,2005-04-20 21:27:00 UTC,1114032420,Thunderstorm Wind,74,gust,estimated,37.2,-98.21667,37.2,-98.21667,no_lightning
2005-04-21 13:10:00 UTC,1114089000,2005-04-21 13:10:00 UTC,1114089000,Thunderstorm Wind,65,gust,estimated,37.16667,-94.66667,37.16667,-94.66667,no_lightning
2005-04-21 16:10:00 UTC,1114099800,2005-04-21 16:10:00 UTC,1114099800,Thunderstorm Wind,70,gust,estimated,39.38333,-95.15,39.38333,-95.15,no_lightning
2005-04-22 10:22:00 UTC,1114165320,2005-04-22 10:30:00 UTC,1114165800,Thunderstorm Wind,65,gust,estimated,35.81667,-84.58333,35.81667,-84.58333,no_lightning
2005-04-22 10:25:00 UTC,1114165500,2005-04-22 10:35:00 UTC,1114166100,Thunderstorm Wind,65,gust,estimated,35.93333,-84.55,35.93333,-84.55,no_lightning
2005-04-22 10:45:00 UTC,1114166700,2005-04-22 10:55:00 UTC,1114167300,Thunderstorm Wind,65,gust,estimated,35.96667,-83.93333,35.96667,-83.93333,no_lightning
2005-04-22 11:01:00 UTC,1114167660,2005-04-22 11:15:00 UTC,1114168500,Thunderstorm Wind,65,gust,estimated,35.75,-83.96667,35.75,-83.96667,no_lightning
2005-04-22 11:40:00 UTC,1114170000,2005-04-22 11:50:00 UTC,1114170600,Thunderstorm Wind,65,gust,estimated,36.21667,-83.56667,36.21667,-83.56667,no_lightning
2005-04-22 11:44:00 UTC,1114170240,2005-04-22 11:55:00 UTC,1114170900,Thunderstorm Wind,65,gust,estimated,36.16667,-83.35,36.16667,-83.35,no_lightning
2005-04-22 12:00:00 UTC,1114171200,2005-04-22 12:10:00 UTC,1114171800,Thunderstorm Wind,65,gust,estimated,35.05,-83.83333,35.05,-83.83333,no_lightning
2005-04-22 13:15:00 UTC,1114175700,2005-04-22 13:15:00 UTC,1114175700,Thunderstorm Wind,70,gust,estimated,34.93333,-82.83333,34.93333,-82.83333,no_lightning
2005-04-22 16:45:00 UTC,1114188300,2005-04-22 16:45:00 UTC,1114188300,Thunderstorm Wind,70,gust,estimated,38.21667,-86.86667,38.21667,-86.86667,no_lightning
2005-04-22 16:48:00 UTC,1114188480,2005-04-22 16:48:00 UTC,1114188480,Thunderstorm Wind,70,gust,estimated,38.31667,-86.7,38.31667,-86.7,no_lightning
2005-04-22 16:53:00 UTC,1114188780,2005-04-22 16:53:00 UTC,1114188780,Thunderstorm Wind,65,gust,estimated,38.55,-86.55,38.55,-86.55,no_lightning
2005-04-22 17:00:00 UTC,1114189200,2005-04-22 17:00:00 UTC,1114189200,Thunderstorm Wind,65,gust,estimated,38.3,-86.45,38.3,-86.45,no_lightning
2005-04-22 17:00:00 UTC,1114189200,2005-04-22 17:00:00 UTC,1114189200,Thunderstorm Wind,65,gust,estimated,38.31667,-86.9,38.31667,-86.9,no_lightning
2005-04-22 17:00:00 UTC,1114189200,2005-04-22 17:15:00 UTC,1114190100,Thunderstorm Wind,75,gust,estimated,33.4,-81.41667,33.35,-81.26667,no_lightning
2005-04-22 17:10:00 UTC,1114189800,2005-04-22 17:11:00 UTC,1114189860,Thunderstorm Wind,70,gust,estimated,31.75,-89.26667,31.75,-89.26667,no_lightning
2005-04-22 19:20:00 UTC,1114197600,2005-04-22 19:30:00 UTC,1114198200,Thunderstorm Wind,65,gust,estimated,35.48333,-85.01667,35.48333,-85.01667,no_lightning
2005-04-22 19:20:00 UTC,1114197600,2005-04-22 19:30:00 UTC,1114198200,Thunderstorm Wind,65,gust,estimated,35.6,-85.2,35.6,-85.2,no_lightning
2005-04-22 19:30:00 UTC,1114198200,2005-04-22 19:40:00 UTC,1114198800,Thunderstorm Wind,65,gust,estimated,35.66667,-84.68333,35.66667,-84.68333,no_lightning
2005-04-22 20:30:00 UTC,1114201800,2005-04-22 20:40:00 UTC,1114202400,Thunderstorm Wind,70,gust,estimated,36.21667,-83.28333,36.21667,-83.28333,no_lightning
2005-04-22 21:20:00 UTC,1114204800,2005-04-22 21:30:00 UTC,1114205400,Thunderstorm Wind,65,gust,estimated,36.16667,-82.83333,36.16667,-82.83333,no_lightning
2005-04-22 21:30:00 UTC,1114205400,2005-04-22 21:45:00 UTC,1114206300,Thunderstorm Wind,65,gust,estimated,36.35,-83.21667,36.35,-83.21667,no_lightning
2005-04-23 19:30:00 UTC,1114284600,2005-04-23 19:45:00 UTC,1114285500,Thunderstorm Wind,70,gust,estimated,47.83333,-120.01667,47.83333,-120.01667,no_lightning
2005-04-29 20:15:00 UTC,1114805700,2005-04-29 20:17:00 UTC,1114805820,Thunderstorm Wind,65,gust,estimated,33.6,-90.81667,33.53333,-90.81667,no_lightning
2005-04-29 20:58:00 UTC,1114808280,2005-04-29 21:12:00 UTC,1114809120,Thunderstorm Wind,72,gust,estimated,33.65,-90.35,33.65,-90.21667,no_lightning
2005-04-30 03:20:00 UTC,1114831200,2005-04-30 03:23:00 UTC,1114831380,Thunderstorm Wind,65,gust,estimated,31.51667,-89.2,31.51667,-89.2,no_lightning
2005-04-30 06:00:00 UTC,1114840800,2005-04-30 06:04:00 UTC,1114841040,Thunderstorm Wind,70,gust,estimated,31.66667,-86.71667,31.66667,-86.71667,no_lightning
2005-05-05 13:55:00 UTC,1115301300,2005-05-05 13:55:00 UTC,1115301300,Thunderstorm Wind,71,gust,measured,40.21667,-111.71667,40.21667,-111.71667,no_lightning
2005-05-06 15:55:00 UTC,1115394900,2005-05-06 15:55:00 UTC,1115394900,Thunderstorm Wind,65,gust,estimated,35.23333,-75.63333,35.23333,-75.63333,no_lightning
2005-05-07 19:10:00 UTC,1115493000,2005-05-07 19:10:00 UTC,1115493000,Thunderstorm Wind,65,gust,estimated,44.46667,-97.85,44.46667,-97.85,no_lightning
2005-05-07 21:35:00 UTC,1115501700,2005-05-07 21:35:00 UTC,1115501700,Thunderstorm Wind,65,gust,estimated,46.03333,-96.1,46.03333,-96.1,no_lightning
2005-05-08 04:08:00 UTC,1115525280,2005-05-08 04:15:00 UTC,1115525700,Thunderstorm Wind,70,gust,estimated,30.28333,-99.36667,30.28333,-99.36667,no_lightning
2005-05-08 18:20:00 UTC,1115576400,2005-05-08 18:20:00 UTC,1115576400,Thunderstorm Wind,70,gust,estimated,44.73333,-94.2,44.73333,-94.2,no_lightning
