begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,kind,speed,speed_type,source,begin_lat,begin_lon,end_lat,end_lon
2010-05-24 00:18:00 UTC,1274660280,2010-05-24 00:18:00 UTC,1274660280,Thunderstorm Wind,70.00,gust,estimated,39.47,-100.75,39.47,-100.75
2010-05-24 02:10:00 UTC,1274667000,2010-05-24 02:20:00 UTC,1274667600,Thunderstorm Wind,87.00,gust,estimated,38.3783,-101.8268,38.5681,-101.7547
2010-05-24 02:55:00 UTC,1274669700,2010-05-24 02:55:00 UTC,1274669700,Thunderstorm Wind,65.00,gust,estimated,36.73,-102.93,36.73,-102.93
2010-05-24 02:55:00 UTC,1274669700,2010-05-24 02:55:00 UTC,1274669700,Thunderstorm Wind,65.00,gust,estimated,38.95,-101.96,38.95,-101.96
2010-05-24 03:07:00 UTC,1274670420,2010-05-24 03:12:00 UTC,1274670720,Thunderstorm Wind,78.00,gust,estimated,39.1913,-101.8893,39.1913,-101.8893
2010-05-24 03:21:00 UTC,1274671260,2010-05-24 03:21:00 UTC,1274671260,Thunderstorm Wind,67.00,gust,measured,39.3352,-101.7993,39.3352,-101.7993
2010-05-24 03:26:00 UTC,1274671560,2010-05-24 03:26:00 UTC,1274671560,Thunderstorm Wind,65.00,gust,estimated,39.38,-101.8,39.38,-101.8
2010-05-24 03:55:00 UTC,1274673300,2010-05-24 04:00:00 UTC,1274673600,Thunderstorm Wind,78.00,gust,estimated,39.787,-101.5535,39.787,-101.5535
2010-05-24 04:05:00 UTC,1274673900,2010-05-24 04:05:00 UTC,1274673900,Thunderstorm Wind,65.00,gust,estimated,40.05,-101.54,40.05,-101.54
2010-05-24 04:30:00 UTC,1274675400,2010-05-24 04:40:00 UTC,1274676000,Thunderstorm Wind,80.00,gust,estimated,33.6764,-82.3357,33.59,-82.32
2010-05-24 05:00:00 UTC,1274677200,2010-05-24 05:05:00 UTC,1274677500,Thunderstorm Wind,70.00,gust,estimated,37.4406,-103.2206,37.4676,-103.2149
2010-05-24 20:11:00 UTC,1274731860,2010-05-24 21:11:00 UTC,1274735460,Thunderstorm Wind,70.00,gust,estimated,42.1868,-102.88,42.1868,-102.88
2010-05-24 20:28:00 UTC,1274732880,2010-05-24 20:30:00 UTC,1274733000,Thunderstorm Wind,65.00,gust,estimated,42.1,-102.88,42.1,-102.88
2010-05-24 20:29:00 UTC,1274732940,2010-05-24 20:31:00 UTC,1274733060,Thunderstorm Wind,65.00,gust,estimated,42.0502,-103.0421,42.0502,-103.0421
2010-05-24 21:10:00 UTC,1274735400,2010-05-24 21:10:00 UTC,1274735400,Thunderstorm Wind,78.00,gust,estimated,30.92,-90.18,30.92,-90.18
2010-05-24 22:09:00 UTC,1274738940,2010-05-24 22:09:00 UTC,1274738940,Thunderstorm Wind,70.00,gust,estimated,45.03,-99.13,45.03,-99.13
2010-05-24 22:25:00 UTC,1274739900,2010-05-24 22:25:00 UTC,1274739900,Thunderstorm Wind,78.00,gust,measured,45.39,-99.03,45.39,-99.03
2010-05-24 22:30:00 UTC,1274740200,2010-05-24 22:30:00 UTC,1274740200,Thunderstorm Wind,70.00,gust,estimated,45.44,-99.03,45.44,-99.03
2010-05-24 23:00:00 UTC,1274742000,2010-05-24 23:00:00 UTC,1274742000,Thunderstorm Wind,65.00,gust,estimated,47.5434,-97.37,47.5434,-97.37
2010-05-24 23:00:00 UTC,1274742000,2010-05-24 23:15:00 UTC,1274742900,Thunderstorm Wind,70.00,gust,estimated,46.11,-99.12,46.11,-99.12
2010-05-24 23:00:00 UTC,1274742000,2010-05-24 23:15:00 UTC,1274742900,Thunderstorm Wind,74.00,gust,estimated,46.2,-101.95,46.2,-101.95
2010-05-24 23:05:00 UTC,1274742300,2010-05-24 23:05:00 UTC,1274742300,Thunderstorm Wind,65.00,gust,estimated,38.14,-100.66,38.14,-100.66
2010-05-24 23:10:00 UTC,1274742600,2010-05-24 23:25:00 UTC,1274743500,Thunderstorm Wind,78.00,gust,estimated,46.3805,-98.9444,46.3805,-98.9444
2010-05-24 23:10:00 UTC,1274742600,2010-05-24 23:25:00 UTC,1274743500,Thunderstorm Wind,78.00,gust,estimated,46.3985,-99.0193,46.3985,-99.0193
2010-05-24 23:10:00 UTC,1274742600,2010-05-24 23:25:00 UTC,1274743500,Thunderstorm Wind,78.00,gust,estimated,46.4098,-98.9243,46.4098,-98.9243
2010-05-24 23:10:00 UTC,1274742600,2010-05-24 23:25:00 UTC,1274743500,Thunderstorm Wind,91.00,gust,estimated,46.3249,-98.9633,46.3249,-98.9633
2010-05-24 23:20:00 UTC,1274743200,2010-05-24 23:20:00 UTC,1274743200,Thunderstorm Wind,83.00,gust,estimated,43.9533,-101.3324,43.9533,-101.3324
2010-05-24 23:20:00 UTC,1274743200,2010-05-24 23:27:00 UTC,1274743620,Thunderstorm Wind,70.00,gust,estimated,46.56,-101.57,46.56,-101.57
2010-05-24 23:50:00 UTC,1274745000,2010-05-24 23:50:00 UTC,1274745000,Thunderstorm Wind,71.00,gust,measured,43.37,-100.3402,43.37,-100.3402
2010-05-24 23:50:00 UTC,1274745000,2010-05-25 00:05:00 UTC,1274745900,Thunderstorm Wind,70.00,gust,estimated,46.73,-101.4,46.73,-101.4
2010-05-25 00:15:00 UTC,1274746500,2010-05-25 00:45:00 UTC,1274748300,Thunderstorm Wind,83.00,gust,estimated,46.8645,-101.42,46.9625,-101.3662
2010-05-25 00:39:00 UTC,1274747940,2010-05-25 00:39:00 UTC,1274747940,Thunderstorm Wind,69.00,gust,measured,41.02,-100.21,41.02,-100.21
2010-05-25 01:15:00 UTC,1274750100,2010-05-25 01:15:00 UTC,1274750100,Thunderstorm Wind,70.00,gust,estimated,45.4557,-100.1826,45.4557,-100.1826
2010-05-25 01:35:00 UTC,1274751300,2010-05-25 02:05:00 UTC,1274753100,Thunderstorm Wind,74.00,gust,estimated,46.8485,-100.1881,47.1243,-100.1637
2010-05-25 01:40:00 UTC,1274751600,2010-05-25 01:59:00 UTC,1274752740,Thunderstorm Wind,70.00,gust,estimated,46.27,-100.23,46.27,-100.23
2010-05-25 01:44:00 UTC,1274751840,2010-05-25 01:51:00 UTC,1274752260,Thunderstorm Wind,74.00,gust,estimated,47.13,-100.28,47.13,-100.28
2010-05-25 01:47:00 UTC,1274752020,2010-05-25 01:58:00 UTC,1274752680,Thunderstorm Wind,78.00,gust,estimated,47.13,-100.1275,47.13,-100.1275
2010-05-25 02:00:00 UTC,1274752800,2010-05-25 02:11:00 UTC,1274753460,Thunderstorm Wind,65.00,gust,estimated,47.07,-99.99,47.07,-99.99
2010-05-25 02:00:00 UTC,1274752800,2010-05-25 02:20:00 UTC,1274754000,Thunderstorm Wind,78.00,gust,estimated,46.5,-99.8962,46.5205,-99.7997
2010-05-25 02:30:00 UTC,1274754600,2010-05-25 02:45:00 UTC,1274755500,Thunderstorm Wind,70.00,gust,estimated,47.47,-99.71,47.47,-99.71
2010-05-25 02:30:00 UTC,1274754600,2010-05-25 02:50:00 UTC,1274755800,Thunderstorm Wind,70.00,gust,estimated,47.83,-100.1416,47.83,-100.0984
2010-05-25 02:36:00 UTC,1274754960,2010-05-25 02:51:00 UTC,1274755860,Thunderstorm Wind,70.00,gust,estimated,47.7675,-99.9316,47.7675,-99.9316
2010-05-25 04:20:00 UTC,1274761200,2010-05-25 04:20:00 UTC,1274761200,Thunderstorm Wind,65.00,gust,estimated,42.83,-96.67,42.83,-96.67
2010-05-25 22:55:00 UTC,1274828100,2010-05-25 22:55:00 UTC,1274828100,Thunderstorm Wind,75.00,gust,estimated,43.26,-93.64,43.26,-93.64
2010-05-26 01:25:00 UTC,1274837100,2010-05-26 01:25:00 UTC,1274837100,Thunderstorm Wind,78.00,gust,estimated,38.7011,-100.615,38.7011,-100.615
2010-05-26 01:35:00 UTC,1274837700,2010-05-26 01:35:00 UTC,1274837700,Thunderstorm Wind,78.00,gust,estimated,38.8183,-100.4554,38.8183,-100.4554
2010-05-26 04:30:00 UTC,1274848200,2010-05-26 04:52:00 UTC,1274849520,Thunderstorm Wind,70.00,gust,estimated,38.7238,-99.034,38.7186,-98.7642
2010-05-26 21:10:00 UTC,1274908200,2010-05-26 21:10:00 UTC,1274908200,Thunderstorm Wind,87.00,gust,estimated,30.2627,-93.2638,30.2619,-93.2672
2010-05-26 21:12:00 UTC,1274908320,2010-05-26 21:12:00 UTC,1274908320,Thunderstorm Wind,70.00,gust,estimated,40.4917,-104.88,40.4917,-104.88
2010-05-26 21:14:00 UTC,1274908440,2010-05-26 21:14:00 UTC,1274908440,Thunderstorm Wind,70.00,gust,estimated,40.53,-104.96,40.53,-104.96
2010-05-26 23:05:00 UTC,1274915100,2010-05-26 23:10:00 UTC,1274915400,Thunderstorm Wind,65.00,gust,estimated,43.83,-88.02,43.8011,-88.02
2010-05-27 02:10:00 UTC,1274926200,2010-05-27 02:10:00 UTC,1274926200,Thunderstorm Wind,70.00,gust,estimated,43.4871,-73.2067,43.4278,-73.1971
2010-05-27 19:30:00 UTC,1274988600,2010-05-27 19:40:00 UTC,1274989200,Thunderstorm Wind,65.00,gust,estimated,34.5423,-87.7078,34.5423,-87.7078
2010-05-27 20:30:00 UTC,1274992200,2010-05-27 20:30:00 UTC,1274992200,Thunderstorm Wind,70.00,gust,estimated,36.879,-88.1991,36.8823,-88.1931
2010-05-27 22:00:00 UTC,1274997600,2010-05-27 22:00:00 UTC,1274997600,Thunderstorm Wind,65.00,gust,estimated,35.6083,-92.1487,35.6083,-92.1487
2010-05-29 09:10:00 UTC,1275124200,2010-05-29 09:15:00 UTC,1275124500,Thunderstorm Wind,65.00,gust,estimated,48.9,-102.77,48.9,-102.77
2010-05-31 14:45:00 UTC,1275317100,2010-05-31 14:46:00 UTC,1275317160,Thunderstorm Wind,70.00,gust,estimated,42.4543,-88.1242,42.4543,-88.1242
2010-06-02 01:47:00 UTC,1275443220,2010-06-02 01:47:00 UTC,1275443220,Thunderstorm Wind,65.00,gust,estimated,41.25,-93.65,41.25,-93.65
2010-06-02 01:47:00 UTC,1275443220,2010-06-02 01:47:00 UTC,1275443220,Thunderstorm Wind,65.00,gust,estimated,41.25,-93.66,41.25,-93.66
2010-06-02 01:48:00 UTC,1275443280,2010-06-02 01:48:00 UTC,1275443280,Thunderstorm Wind,69.00,gust,estimated,41.25,-93.63,41.25,-93.63
2010-06-02 02:13:00 UTC,1275444780,2010-06-02 02:13:00 UTC,1275444780,Thunderstorm Wind,65.00,gust,estimated,40.8,-93.61,40.8,-93.61
2010-06-02 02:25:00 UTC,1275445500,2010-06-02 02:25:00 UTC,1275445500,Thunderstorm Wind,65.00,gust,estimated,40.58,-93.94,40.58,-93.94
2010-06-02 02:27:00 UTC,1275445620,2010-06-02 02:27:00 UTC,1275445620,Thunderstorm Wind,65.00,gust,measured,40.51,-93.85,40.51,-93.85
2010-06-02 03:25:00 UTC,1275449100,2010-06-02 03:25:00 UTC,1275449100,Thunderstorm Wind,70.00,gust,estimated,40.19,-93.12,40.19,-93.12
2010-06-02 04:25:00 UTC,1275452700,2010-06-02 04:25:00 UTC,1275452700,Thunderstorm Wind,70.00,gust,estimated,39.9,-92.4,39.9,-92.4
2010-06-02 05:35:00 UTC,1275456900,2010-06-02 05:55:00 UTC,1275458100,Thunderstorm Wind,70.00,gust,estimated,40.5895,-90.2699,40.6849,-89.9945
2010-06-02 06:40:00 UTC,1275460800,2010-06-02 06:41:00 UTC,1275460860,Thunderstorm Wind,70.00,gust,estimated,40.3466,-89.3526,40.3466,-89.3526
2010-06-02 06:40:00 UTC,1275460800,2010-06-02 06:41:00 UTC,1275460860,Thunderstorm Wind,70.00,gust,estimated,40.5189,-89.3148,40.5189,-89.3148
2010-06-02 06:40:00 UTC,1275460800,2010-06-02 06:41:00 UTC,1275460860,Thunderstorm Wind,70.00,gust,estimated,40.53,-89.2929,40.53,-89.2929
2010-06-02 07:20:00 UTC,1275463200,2010-06-02 07:20:00 UTC,1275463200,Thunderstorm Wind,65.00,gust,estimated,40.9134,-88.62,40.9134,-88.62
2010-06-02 10:00:00 UTC,1275472800,2010-06-02 10:00:00 UTC,1275472800,Thunderstorm Wind,65.00,gust,estimated,40.3163,-86.6771,40.3163,-86.6771
2010-06-02 23:15:00 UTC,1275520500,2010-06-02 23:16:00 UTC,1275520560,Thunderstorm Wind,65.00,gust,estimated,39.4033,-84.3843,39.4033,-84.3843
2010-06-02 23:34:00 UTC,1275521640,2010-06-02 23:34:00 UTC,1275521640,Thunderstorm Wind,70.00,gust,estimated,39.42,-102.27,39.42,-102.27
2010-06-03 02:20:00 UTC,1275531600,2010-06-03 02:20:00 UTC,1275531600,Thunderstorm Wind,65.00,gust,estimated,37.18,-94.57,37.18,-94.57
2010-06-03 04:28:00 UTC,1275539280,2010-06-03 04:28:00 UTC,1275539280,Thunderstorm Wind,78.00,gust,estimated,27.6893,-97.2582,27.6893,-97.2582
2010-06-03 04:40:00 UTC,1275540000,2010-06-03 04:40:00 UTC,1275540000,Thunderstorm Wind,78.00,gust,estimated,27.6016,-97.2215,27.6016,-97.2215
2010-06-03 04:50:00 UTC,1275540600,2010-06-03 04:50:00 UTC,1275540600,Thunderstorm Wind,65.00,gust,estimated,27.9015,-97.1456,27.9015,-97.1456
2010-06-03 19:45:00 UTC,1275594300,2010-06-03 19:45:00 UTC,1275594300,Thunderstorm Wind,66.00,gust,estimated,38.0506,-78.495,38.0506,-78.495
2010-06-03 19:45:00 UTC,1275594300,2010-06-03 19:45:00 UTC,1275594300,Thunderstorm Wind,66.00,gust,estimated,38.0564,-78.4859,38.0564,-78.4859
2010-06-04 00:29:00 UTC,1275611340,2010-06-04 00:34:00 UTC,1275611640,Thunderstorm Wind,70.00,gust,estimated,42.95,-98.55,42.95,-98.55
2010-06-04 02:55:00 UTC,1275620100,2010-06-04 03:00:00 UTC,1275620400,Thunderstorm Wind,74.00,gust,estimated,42.8663,-96.4921,42.8672,-96.4884
2010-06-04 19:00:00 UTC,1275678000,2010-06-04 19:00:00 UTC,1275678000,Thunderstorm Wind,70.00,gust,estimated,29.93,-89.97,29.93,-89.97
2010-06-04 22:24:00 UTC,1275690240,2010-06-04 22:29:00 UTC,1275690540,Thunderstorm Wind,65.00,gust,estimated,42.8119,-84.8092,42.7999,-84.7492
2010-06-04 22:58:00 UTC,1275692280,2010-06-04 23:06:00 UTC,1275692760,Thunderstorm Wind,70.00,gust,estimated,42.7611,-84.4704,42.7444,-84.377
2010-06-04 23:35:00 UTC,1275694500,2010-06-04 23:35:00 UTC,1275694500,Thunderstorm Wind,70.00,gust,estimated,39.7937,-77.0143,39.7937,-77.0143
2010-06-05 01:26:00 UTC,1275701160,2010-06-05 01:27:00 UTC,1275701220,Thunderstorm Wind,65.00,gust,estimated,40.64,-85.53,40.64,-85.53
2010-06-05 21:15:00 UTC,1275772500,2010-06-05 21:30:00 UTC,1275773400,Thunderstorm Wind,71.00,gust,measured,32.45,-83.73,32.55,-83.6
2010-06-06 00:35:00 UTC,1275784500,2010-06-06 00:35:00 UTC,1275784500,Thunderstorm Wind,69.00,gust,estimated,40.77,-92.98,40.77,-92.98
2010-06-06 02:20:00 UTC,1275790800,2010-06-06 02:21:00 UTC,1275790860,Thunderstorm Wind,65.00,gust,estimated,41.2863,-88.3031,41.2841,-88.2829
2010-06-06 03:40:00 UTC,1275795600,2010-06-06 03:51:00 UTC,1275796260,Thunderstorm Wind,83.00,gust,estimated,41.9851,-86.3836,41.9705,-86.2228
2010-06-06 03:51:00 UTC,1275796260,2010-06-06 03:58:00 UTC,1275796680,Thunderstorm Wind,75.00,gust,estimated,41.9705,-86.2228,41.96,-86.1074
2010-06-06 06:33:00 UTC,1275805980,2010-06-06 06:33:00 UTC,1275805980,Thunderstorm Wind,65.00,gust,estimated,41.94,-83.26,41.94,-83.26
2010-06-06 07:28:00 UTC,1275809280,2010-06-06 07:32:00 UTC,1275809520,Thunderstorm Wind,70.00,gust,measured,42.1087,-79.2876,42.1111,-79.2807
2010-06-06 17:40:00 UTC,1275846000,2010-06-06 17:45:00 UTC,1275846300,Thunderstorm Wind,92.00,gust,estimated,42.95,-72.1,42.92,-72.07
2010-06-06 22:00:00 UTC,1275861600,2010-06-06 22:10:00 UTC,1275862200,Thunderstorm Wind,71.00,gust,measured,32.07,-106.15,32.07,-106.15
2010-06-06 23:10:00 UTC,1275865800,2010-06-06 23:10:00 UTC,1275865800,Thunderstorm Wind,70.00,gust,measured,40.86,-101.75,40.86,-101.75
2010-06-07 01:15:00 UTC,1275873300,2010-06-07 01:15:00 UTC,1275873300,Thunderstorm Wind,70.00,gust,estimated,40.25,-103.8569,40.25,-103.8569
2010-06-07 01:33:00 UTC,1275874380,2010-06-07 01:35:00 UTC,1275874500,Thunderstorm Wind,70.00,gust,estimated,42.8468,-110.8828,42.8468,-110.8828
2010-06-07 02:05:00 UTC,1275876300,2010-06-07 02:05:00 UTC,1275876300,Thunderstorm Wind,70.00,gust,estimated,40.96,-100.77,40.96,-100.77
2010-06-07 03:45:00 UTC,1275882300,2010-06-07 03:55:00 UTC,1275882900,Thunderstorm Wind,74.00,gust,estimated,39.402,-102.2686,39.3083,-102.2333
2010-06-07 14:05:00 UTC,1275919500,2010-06-07 14:05:00 UTC,1275919500,Thunderstorm Wind,65.00,gust,estimated,38.94,-99.54,38.94,-99.54
2010-06-07 14:10:00 UTC,1275919800,2010-06-07 14:10:00 UTC,1275919800,Thunderstorm Wind,70.00,gust,estimated,38.99,-99.56,38.99,-99.56
2010-06-07 14:25:00 UTC,1275920700,2010-06-07 14:25:00 UTC,1275920700,Thunderstorm Wind,70.00,gust,estimated,38.94,-99.47,38.94,-99.47
2010-06-07 14:25:00 UTC,1275920700,2010-06-07 14:25:00 UTC,1275920700,Thunderstorm Wind,87.00,gust,estimated,38.94,-99.56,38.94,-99.56
2010-06-07 14:50:00 UTC,1275922200,2010-06-07 14:50:00 UTC,1275922200,Thunderstorm Wind,74.00,gust,estimated,38.46,-99.31,38.46,-99.31
2010-06-08 00:29:00 UTC,1275956940,2010-06-08 00:32:00 UTC,1275957120,Thunderstorm Wind,65.00,gust,estimated,42.4213,-103.07,42.4213,-103.07
2010-06-08 05:15:00 UTC,1275974100,2010-06-08 05:30:00 UTC,1275975000,Thunderstorm Wind,91.00,gust,estimated,40.807,-99.7873,40.7861,-99.7295
2010-06-09 00:15:00 UTC,1276042500,2010-06-09 00:15:00 UTC,1276042500,Thunderstorm Wind,68.00,gust,measured,34.43,-103.08,34.43,-103.08
2010-06-10 23:33:00 UTC,1276212780,2010-06-10 23:35:00 UTC,1276212900,Thunderstorm Wind,76.00,gust,measured,36.05,-101.19,36.05,-101.19
2010-06-11 07:05:00 UTC,1276239900,2010-06-11 07:05:00 UTC,1276239900,Thunderstorm Wind,65.00,gust,estimated,42.92,-97.28,42.92,-97.28
2010-06-11 07:17:00 UTC,1276240620,2010-06-11 07:17:00 UTC,1276240620,Thunderstorm Wind,78.00,gust,estimated,43.01,-96.96,43.01,-96.96
2010-06-11 07:28:00 UTC,1276241280,2010-06-11 07:28:00 UTC,1276241280,Thunderstorm Wind,78.00,gust,estimated,42.82,-96.85,42.82,-96.85
2010-06-11 07:40:00 UTC,1276242000,2010-06-11 07:40:00 UTC,1276242000,Thunderstorm Wind,65.00,gust,estimated,42.45,-96.57,42.45,-96.57
2010-06-11 07:42:00 UTC,1276242120,2010-06-11 07:52:00 UTC,1276242720,Thunderstorm Wind,87.00,gust,estimated,43.54,-96.83,43.53,-96.71
2010-06-11 07:45:00 UTC,1276242300,2010-06-11 07:45:00 UTC,1276242300,Thunderstorm Wind,80.00,gust,measured,42.54,-96.5,42.54,-96.5
2010-06-11 07:49:00 UTC,1276242540,2010-06-11 07:49:00 UTC,1276242540,Thunderstorm Wind,65.00,gust,estimated,42.43,-96.37,42.43,-96.37
2010-06-11 08:07:00 UTC,1276243620,2010-06-11 08:07:00 UTC,1276243620,Thunderstorm Wind,65.00,gust,estimated,43.51,-96.83,43.51,-96.83
2010-06-11 08:30:00 UTC,1276245000,2010-06-11 08:30:00 UTC,1276245000,Thunderstorm Wind,65.00,gust,estimated,42.54,-95.87,42.54,-95.87
2010-06-12 22:03:00 UTC,1276380180,2010-06-12 22:05:00 UTC,1276380300,Thunderstorm Wind,65.00,gust,estimated,36.61,-101.19,36.61,-101.19
2010-06-13 00:35:00 UTC,1276389300,2010-06-13 00:35:00 UTC,1276389300,Thunderstorm Wind,65.00,gust,estimated,39.4506,-86.447,39.4506,-86.447
2010-06-13 05:45:00 UTC,1276407900,2010-06-13 05:47:00 UTC,1276408020,Thunderstorm Wind,78.00,gust,estimated,36.62,-100.82,36.62,-100.82
2010-06-13 20:46:00 UTC,1276461960,2010-06-13 20:46:00 UTC,1276461960,Thunderstorm Wind,74.00,gust,estimated,39.12,-99.54,39.12,-99.54
2010-06-13 22:40:00 UTC,1276468800,2010-06-13 22:40:00 UTC,1276468800,Thunderstorm Wind,70.00,gust,estimated,37,-99.63,37,-99.63
2010-06-13 23:35:00 UTC,1276472100,2010-06-13 23:35:00 UTC,1276472100,Thunderstorm Wind,65.00,gust,measured,40.1339,-86.2197,40.1339,-86.2197
2010-06-14 01:55:00 UTC,1276480500,2010-06-14 02:00:00 UTC,1276480800,Thunderstorm Wind,70.00,gust,estimated,37.1612,-97.6238,37.17,-97.61
2010-06-14 04:19:00 UTC,1276489140,2010-06-14 04:24:00 UTC,1276489440,Thunderstorm Wind,65.00,gust,estimated,38.6225,-95.8413,38.6358,-95.7956
2010-06-14 04:25:00 UTC,1276489500,2010-06-14 04:35:00 UTC,1276490100,Thunderstorm Wind,72.00,gust,measured,39.0158,-95.7429,39.0307,-95.677
2010-06-14 05:18:00 UTC,1276492680,2010-06-14 05:23:00 UTC,1276492980,Thunderstorm Wind,70.00,gust,estimated,38.28,-95.24,38.28,-95.24
2010-06-14 05:25:00 UTC,1276493100,2010-06-14 05:30:00 UTC,1276493400,Thunderstorm Wind,88.00,gust,measured,34.4046,-100.917,34.3786,-100.9094
2010-06-14 19:20:00 UTC,1276543200,2010-06-14 19:46:00 UTC,1276544760,Thunderstorm Wind,73.00,gust,measured,33.1606,-101.8048,33.32,-101.73
2010-06-14 20:08:00 UTC,1276546080,2010-06-14 20:15:00 UTC,1276546500,Thunderstorm Wind,87.00,gust,estimated,40.5272,-87.38,40.4774,-87.2545
2010-06-14 21:23:00 UTC,1276550580,2010-06-14 21:29:00 UTC,1276550940,Thunderstorm Wind,66.00,gust,measured,34.0932,-102.13,34.1448,-102.1097
2010-06-14 22:20:00 UTC,1276554000,2010-06-14 22:22:00 UTC,1276554120,Thunderstorm Wind,65.00,gust,estimated,31.85,-102.42,31.85,-102.42
2010-06-14 22:53:00 UTC,1276555980,2010-06-14 22:55:00 UTC,1276556100,Thunderstorm Wind,71.00,gust,measured,30.92,-102.92,30.92,-102.92
2010-06-15 21:30:00 UTC,1276637400,2010-06-15 21:36:00 UTC,1276637760,Thunderstorm Wind,65.00,gust,estimated,37.15,-88.73,37.1387,-88.6851
2010-06-15 21:45:00 UTC,1276638300,2010-06-15 22:00:00 UTC,1276639200,Thunderstorm Wind,65.00,gust,estimated,38.27,-87.7537,38.35,-87.57
2010-06-15 22:20:00 UTC,1276640400,2010-06-15 22:20:00 UTC,1276640400,Thunderstorm Wind,65.00,gust,estimated,38.7901,-87.4639,38.7901,-87.4639
2010-06-15 22:50:00 UTC,1276642200,2010-06-15 23:05:00 UTC,1276643100,Thunderstorm Wind,65.00,gust,estimated,37.0716,-88.7005,37.0825,-88.625
2010-06-15 23:23:00 UTC,1276644180,2010-06-15 23:23:00 UTC,1276644180,Thunderstorm Wind,65.00,gust,estimated,39.7,-86.39,39.7,-86.39
2010-06-15 23:25:00 UTC,1276644300,2010-06-15 23:25:00 UTC,1276644300,Thunderstorm Wind,65.00,gust,estimated,39.7,-86.39,39.7,-86.39
2010-06-15 23:59:00 UTC,1276646340,2010-06-16 00:01:00 UTC,1276646460,Thunderstorm Wind,71.00,gust,estimated,38.63,-84.5315,38.63,-84.5315
2010-06-16 01:20:00 UTC,1276651200,2010-06-16 01:22:00 UTC,1276651320,Thunderstorm Wind,70.00,gust,estimated,38.6611,-83.7843,38.6354,-83.745
2010-06-16 21:41:00 UTC,1276724460,2010-06-16 22:02:00 UTC,1276725720,Thunderstorm Wind,69.00,gust,estimated,34.63,-84.0883,34.52,-83.9
2010-06-16 23:19:00 UTC,1276730340,2010-06-16 23:19:00 UTC,1276730340,Thunderstorm Wind,73.00,gust,measured,45.97,-108.17,45.97,-108.17
2010-06-17 00:51:00 UTC,1276735860,2010-06-17 00:51:00 UTC,1276735860,Thunderstorm Wind,70.00,gust,estimated,45.056,-101.594,45.056,-101.594
2010-06-17 01:08:00 UTC,1276736880,2010-06-17 01:08:00 UTC,1276736880,Thunderstorm Wind,72.00,gust,measured,45.067,-101.5676,45.067,-101.5676
2010-06-17 01:35:00 UTC,1276738500,2010-06-17 01:35:00 UTC,1276738500,Thunderstorm Wind,65.00,gust,estimated,37.57,-101.75,37.57,-101.75
2010-06-17 01:45:00 UTC,1276739100,2010-06-17 01:45:00 UTC,1276739100,Thunderstorm Wind,73.00,gust,measured,47.13,-104.8,47.13,-104.8
2010-06-17 01:48:00 UTC,1276739280,2010-06-17 01:48:00 UTC,1276739280,Thunderstorm Wind,65.00,gust,estimated,37.57,-101.823,37.57,-101.823
2010-06-17 01:51:00 UTC,1276739460,2010-06-17 01:51:00 UTC,1276739460,Thunderstorm Wind,71.00,gust,measured,45.053,-101.648,45.053,-101.648
2010-06-17 01:58:00 UTC,1276739880,2010-06-17 01:58:00 UTC,1276739880,Thunderstorm Wind,70.00,gust,measured,37.6,-101.51,37.6,-101.51
2010-06-17 02:05:00 UTC,1276740300,2010-06-17 02:05:00 UTC,1276740300,Thunderstorm Wind,93.00,gust,measured,45.07,-101.47,45.07,-101.47
2010-06-17 02:07:00 UTC,1276740420,2010-06-17 02:07:00 UTC,1276740420,Thunderstorm Wind,65.00,gust,estimated,47.8842,-105.0542,47.8842,-105.0542
2010-06-17 02:15:00 UTC,1276740900,2010-06-17 02:15:00 UTC,1276740900,Thunderstorm Wind,87.00,gust,estimated,45.07,-101.42,45.07,-101.42
2010-06-17 02:20:00 UTC,1276741200,2010-06-17 02:20:00 UTC,1276741200,Thunderstorm Wind,70.00,gust,estimated,37.04,-100.94,37.04,-100.94
2010-06-17 02:20:00 UTC,1276741200,2010-06-17 02:30:00 UTC,1276741800,Thunderstorm Wind,123.00,gust,measured,45.02,-101.43,45.02,-101.43
2010-06-17 02:25:00 UTC,1276741500,2010-06-17 02:27:00 UTC,1276741620,Thunderstorm Wind,65.00,gust,estimated,32.52,-104.37,32.52,-104.37
2010-06-17 02:40:00 UTC,1276742400,2010-06-17 02:40:00 UTC,1276742400,Thunderstorm Wind,70.00,gust,estimated,45.05,-101.41,45.05,-101.41
2010-06-17 02:40:00 UTC,1276742400,2010-06-17 02:40:00 UTC,1276742400,Thunderstorm Wind,87.00,gust,estimated,45.08,-101.25,45.08,-101.25
2010-06-17 02:45:00 UTC,1276742700,2010-06-17 02:45:00 UTC,1276742700,Thunderstorm Wind,87.00,gust,estimated,45.12,-101.25,45.12,-101.25
2010-06-17 03:00:00 UTC,1276743600,2010-06-17 03:10:00 UTC,1276744200,Thunderstorm Wind,96.00,gust,estimated,48.33,-104.5653,48.33,-104.5653
2010-06-17 04:15:00 UTC,1276748100,2010-06-17 04:15:00 UTC,1276748100,Thunderstorm Wind,70.00,gust,estimated,48.3816,-104.92,48.3816,-104.92
2010-06-17 04:52:00 UTC,1276750320,2010-06-17 05:52:00 UTC,1276753920,Thunderstorm Wind,68.00,gust,measured,46.81,-100.78,46.81,-100.78
